번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
332,세종특별자치시청,,세종특별자치시 조치원읍 죽림리 392,생활방범,3,200,평안로 양방향,30,2017-12,044-300-2454,36.59106,127.2951,2023-04-26
333,세종특별자치시청,,세종특별자치시 조치원읍 죽림리 278,생활방범,3,200,충현로 양방향,30,2017-12,044-300-2454,36.59057,127.299,2023-04-26
334,세종특별자치시청,,세종특별자치시 조치원읍 번암리 90-11,생활방범,4,200,군청로 양방향,30,2017-12,044-300-2454,36.5855,127.2947,2023-04-26
335,세종특별자치시청,세종특별자치시 조치원읍 수원지길 67,세종특별자치시 조치원읍 평리 15-22,생활방범,4,200,수원지길 양방향,30,2018-01,044-300-2454,36.60576,127.3013,2023-04-26
336,세종특별자치시청,세종특별자치시 조치원읍 수원지3길 17,세종특별자치시 조치원읍 교리 4-6,생활방범,4,200,새내18길 양방향,30,2018-01,044-300-2454,36.60529,127.3007,2023-04-26
337,세종특별자치시청,,세종특별자치시 조치원읍 평리 80,생활방범,4,200,수원지길 양방향,30,2018-01,044-300-2454,36.60426,127.3031,2023-04-26
338,세종특별자치시청,,세종특별자치시 조치원읍 상리 115-3,생활방범,4,200,새내12길 양방향,30,2018-01,044-300-2454,36.60357,127.3013,2023-04-26
339,세종특별자치시청,세종특별자치시 조치원읍 새내12길 68,세종특별자치시 조치원읍 상리 115,생활방범,4,200,새내12길 양방향,30,2018-01,044-300-2454,36.60284,127.3017,2023-04-26
340,세종특별자치시청,세종특별자치시 조치원읍 돌마루1길 2,세종특별자치시 조치원읍 서창리 297-8,생활방범,1,200,돌마루길 양방향,30,2013-11,044-300-2454,36.60558,127.2914,2023-04-26
341,세종특별자치시청,세종특별자치시 조치원읍 신안리 섭골길82,세종특별자치시 조치원읍 신안리 341-2,생활방범,1,200,섭골길 양방향,30,2013-11,044-300-2454,36.61727,127.2864,2023-04-26
342,세종특별자치시청,세종특별자치시 조치원읍 봉산로 14,세종특별자치시 조치원읍 서창리 158-5,생활방범,1,200,봉산로 양방향,30,2013-11,044-300-2454,36.6065,127.2887,2023-04-26
343,세종특별자치시청,,세종특별자치시 조치원읍 신안리 359-1,생활방범,1,200,섭골길 양방향,30,2013-11,044-300-2454,36.61499,127.2878,2023-04-26
344,세종특별자치시청,세종특별자치시 조치원읍 봉산로 30,세종특별자치시 조치원읍 서창리 131-1,생활방범,1,200,봉산로 양방향,30,2013-11,044-300-2454,36.60608,127.287,2023-04-26
345,세종특별자치시청,세종특별자치시 조치원읍 서창리 내창3길 14,세종특별자치시 조치원읍 서창리 177-18,생활방범,1,200,내창3길 양방향,30,2013-11,044-300-2454,36.60757,127.2892,2023-04-26
346,세종특별자치시청,세종특별자치시 조치원읍 행복9길 8,세종특별자치시 조치원읍 침산리 268-1,생활방범,1,200,행복9길 양방향,30,2013-11,044-300-2454,36.60388,127.2898,2023-04-26
347,세종특별자치시청,,세종특별자치시 조치원읍 서창리 293-8,생활방범,1,200,돌마루3길,30,2013-11,044-300-2454,36.60669,127.2929,2023-04-26
348,세종특별자치시청,,세종특별자치시 조치원읍 번암리 75-3,생활방범,1,200,군청로 양방향,30,2018-03,044-300-2454,36.58545,127.2947,2023-04-26
349,세종특별자치시청,,세종특별자치시 조치원읍 침산리 64,생활방범,2,200,문화2길 양방향,30,2018-09,044-300-2454,36.60177,127.2878,2023-04-26
350,세종특별자치시청,세종특별자치시 조치원읍 서창리 새내로 231,세종특별자치시 조치원읍 서창리 47-3,생활방범,2,200,새내로 양방향,30,2018-09,044-300-2454,36.61205,127.295,2023-04-26
351,세종특별자치시청,,세종특별자치시 조치원읍 신안리 385-9,생활방범,1,200,신안새동네길,30,2018-09,044-300-2454,36.61539,127.2912,2023-04-26
352,세종특별자치시청,세종특별자치시 조치원읍 산막2길 19,세종특별자치시 조치원읍 죽림리 50-12,생활방범,3,200,산막2길 3방향,30,2018-09,044-300-2454,36.5938,127.2966,2023-04-26
353,세종특별자치시청,,세종특별자치시 조치원읍 죽림리 195,생활방범,4,200,도장말길 4방향,30,2018-09,044-300-2454,36.59072,127.2965,2023-04-26
354,세종특별자치시청,,세종특별자치시 조치원읍 서창리 89-1,생활방범,3,200,침산로 양방향,30,2018-09,044-300-2454,36.60149,127.2932,2023-04-26
355,세종특별자치시청,,세종특별자치시 조치원읍 서창리 93-19,생활방범,2,200,새내로 양방향,30,2018-09,044-300-2454,36.60954,127.2958,2023-04-26
356,세종특별자치시청,세종특별자치시 금남구즉로 322-34,세종특별자치시 금남면 장재리 178-7,차량방범,3,200,새샘교차로옆 신탄진방향,30,2015-11,044-300-2454,36.47737,127.3137,2023-04-26
357,세종특별자치시청,세종특별자치시 금남구즉로 332-20,세종특별자치시 금남면 장재리 산 21-8,차량방범,3,200,새샘교차로옆 세종방향,30,2015-11,044-300-2454,36.47772,127.3137,2023-04-26
358,세종특별자치시청,,세종특별자치시 금남면 봉암리 129-1,차량방범,3,200,봉암리 밀다원옆공주방향,30,2019-02,044-300-2454,36.41896,127.2781,2023-04-26
359,세종특별자치시청,,세종특별자치시 금남면 용담리 10-3,차량방범,3,200,용담리 제일안산교및,30,2018-09,044-300-2454,36.4195,127.2931,2023-04-26
360,세종특별자치시청,,세종특별자치시 보람동 50-49,생활방범,1,200,금남초후문옆,30,2009-11,044-300-2454,36.47306,127.2878,2023-04-26
361,세종특별자치시청,,세종특별자치시 금남면 호탄리 79-4,생활방범,2,200,세종하이텍고진입로삼거리,30,2010-01,044-300-2454,36.4774,127.2981,2023-04-26
362,세종특별자치시청,,세종특별자치시 금남면 호탄리 98-1,생활방범,1,200,호탄리 금남어린이집입구삼거리,30,2010-01,044-300-2454,36.47543,127.2969,2023-04-26
363,세종특별자치시청,,세종특별자치시 금남면 감성리 63-1,생활방범,1,200,감성초정문 진입로,30,2010-07,044-300-2454,36.44295,127.2878,2023-04-26
364,세종특별자치시청,세종특별자치시 금남면 금남구즉로 60,세종특별자치시 금남면 신촌리 138-6,생활방범,3,200,금남초정문,30,2015-01,044-300-2454,36.47191,127.2865,2023-04-26
365,세종특별자치시청,,세종특별자치시 금남면 용포리 221-3,생활방범,2,200,아름정원앞,30,2016-07,044-300-2454,36.46825,127.2793,2023-04-26
366,세종특별자치시청,세종특별자치시 금남면 감성길 27-1,세종특별자치시 금남면 감성리 16-4,생활방범,3,200,감성초뒷편,30,2018-09,044-300-2454,36.44325,127.29,2023-04-26
367,세종특별자치시청,세종특별자치시 금남면 용포쑥티2길 34-1,세종특별자치시 금남면 용포리 52-2,생활방범,1,200,용포빌리지앞,30,2014-06,044-300-2454,36.46348,127.283,2023-04-26
368,세종특별자치시청,세종특별자치시 금남면 용포로 97-12,세종특별자치시 금남면 용포리 203,생활방범,4,200,충남순대국밥앞,30,2017-12,044-300-2454,36.46783,127.2805,2023-04-26
369,세종특별자치시청,,세종특별자치시 금남면 용포리 326-12,생활방범,3,200,하남종합시멘트앞삼거리,30,2017-12,044-300-2454,36.46183,127.2782,2023-04-26
370,세종특별자치시청,세종특별자치시 금남면 용포쑥티1길 7,세종특별자치시 금남면 용포리 118-4,생활방범,3,200,금남파출소뒷골목,30,2018-09,044-300-2454,36.46379,127.2818,2023-04-26
371,세종특별자치시청,,세종특별자치시 금남면 용포리 467-42,생활방범,3,200,석정하우스앞,30,2018-09,044-300-2454,36.46675,127.2835,2023-04-26
372,세종특별자치시청,,세종특별자치시 금남면 발산리 산1-2,생활방범,3,200,발신리원형교차료앞,30,2014-06,044-300-2454,36.45945,127.2809,2023-04-26
373,세종특별자치시청,세종특별자치시 금남면 용포로 105,세종특별자치시 금남면 용포리 205-10,생활방범,3,200,용포리 GS주유소앞삼거리,30,2015-08,044-300-2454,36.46803,127.2817,2023-04-26
374,세종특별자치시청,,세종특별자치시 금남면 용포리 146-12,생활방범,4,200,대평시장주차장및 시장입구,30,2017-06,044-300-2454,36.46536,127.282,2023-04-26
375,세종특별자치시청,,세종특별자치시 금남면 용포리 122-5,생활방범,4,200,두진리버빌아파트입구,30,2017-06,044-300-2454,36.46373,127.2799,2023-04-26
376,세종특별자치시청,세종특별자치시 금남면 용포로 88-1,세종특별자치시 금남면 용포리 193-42,생활방범,3,200,용포리신협앞,30,2018-09,044-300-2454,36.46648,127.2815,2023-04-26
377,세종특별자치시청,,세종특별자치시 금남면 용포리 77-2,생활방범,3,200,용포리 타이어프로앞 삼거리,30,2018-09,044-300-2454,36.46034,127.2806,2023-04-26
378,세종특별자치시청,,세종특별자치시 금남면 용포리 318-2,생활방범,2,200,두진리버빌아파트놀이터,30,2013-07,044-300-2454,36.46315,127.2782,2023-04-26
379,세종특별자치시청,세종특별자치시 금남면 용포중앙1길 54,세종특별자치시 금남면 용포리 28,생활방범,1,200,용포리게이트볼링장앞,30,2014-10,044-300-2454,36.46387,127.2867,2023-04-26
380,세종특별자치시청,,세종특별자치시 금남면 발산리 5-6,생활방범,2,200,비학산등산로입구,30,2018-09,044-300-2454,36.46173,127.2859,2023-04-26
381,세종특별자치시청,,세종특별자치시 금남면 신촌리 8-7,생활방범,3,200,비학산~금병산누리길입구 주차장,30,2019-12,044-300-2454,36.47262,127.2923,2023-04-26
382,세종특별자치시청,,세종특별자치시 금남면 용포리 124,생활방범,3,200,금남근린공원내,30,2022-11,044-300-2454,36.464,127.2797,2023-04-26
383,세종특별자치시청,,세종특별자치시 금남면 용포리 124,생활방범,3,200,금남근린공원내,30,2022-11,044-300-2454,36.4644,127.279,2023-04-26
384,세종특별자치시청,,세종특별자치시 금남면 용포리 124,생활방범,3,200,금남근린공원내,30,2022-11,044-300-2454,36.46459,127.2796,2023-04-26
385,세종특별자치시청,,세종특별자치시 금남면 용포리 124,생활방범,3,200,금남근린공원내,30,2022-11,044-300-2454,36.46489,127.2792,2023-04-26
386,세종특별자치시청,,세종특별자치시 금남면 도남리 49-1,생활방범,2,200,불티교 금강수목원입구 사이,30,2011-01,044-300-2454,36.43866,127.2301,2023-04-26
387,세종특별자치시청,,세종특별자치시 금남면 도암리 산27-5,생활방범,1,200,성덕교앞,30,2012-12,044-300-2454,36.45852,127.2732,2023-04-26
388,세종특별자치시청,,세종특별자치시 금남면 도암리 44-5,생활방범,1,200,도암교앞,30,2012-12,044-300-2454,36.44664,127.2836,2023-04-26
389,세종특별자치시청,,세종특별자치시 금남면 금천리 355-1,생활방범,1,200,금천리 삼거리,30,2012-12,044-300-2454,36.44159,127.3125,2023-04-26
390,세종특별자치시청,,세종특별자치시 금남면 도남리 75,생활방범,1,200,도남리 마을입구,30,2012-12,044-300-2454,36.43874,127.2327,2023-04-26
391,세종특별자치시청,,세종특별자치시 금남면 성강리 397-16,생활방범,1,200,성강리 마을입구 버스정류장,30,2012-12,044-300-2454,36.42242,127.2506,2023-04-26
392,세종특별자치시청,,세종특별자치시 금남면 달전리 220-6,생활방범,1,200,달전1교앞,30,2014-06,044-300-2454,36.46242,127.35,2023-04-26
393,세종특별자치시청,세종특별자치시 금송로 595,세종특별자치시 가람동 619,생활방범,1,200,SK행복충전 SK남세종충전소 앞삼거리,30,2014-04,044-300-2454,36.46489,127.2452,2023-04-26
394,세종특별자치시청,,세종특별자치시 가람동 965,생활방범,1,200,가람동 한국지역난방공사앞운동장,30,2017-03,044-300-2454,36.46542,127.2446,2023-04-26
395,세종특별자치시청,,세종특별자치시 세종동 825-2,생활방범,2,200,국회세종의사당 북동측도로,30,2017-03,044-300-2454,36.50254,127.2908,2023-04-26
396,세종특별자치시청,,세종특별자치시 세종동 735-110,생활방범,1,200,세종리 총리별관후문진입로,30,2014-04,044-300-2454,36.5075,127.2803,2023-04-26
397,세종특별자치시청,,세종특별자치시 세종동 735-116,생활방범,1,200,호수공원교차로 북측 삼거리,30,2014-04,044-300-2454,36.50634,127.2802,2023-04-26
398,세종특별자치시청,,세종특별자치시 세종동 114-762,생활방범,1,130,호수공원교차로,30,2014-04,044-300-2454,36.50444,127.2794,2023-04-26
399,세종특별자치시청,,세종특별자치시 세종동 735-401,생활방범,1,200,한뜰마을3단지 306동 북측도로,30,2014-04,044-300-2454,36.50501,127.2769,2023-04-26
400,세종특별자치시청,세종특별자치시 다솜로 216,세종특별자치시 세종동 1201,생활방범,1,200,호수공원습지섬 북측도로,30,2014-04,044-300-2454,36.50184,127.2782,2023-04-26
401,세종특별자치시청,세종특별자치시 다솜로 290,세종특별자치시 어진동 613,생활방범,1,200,한뜰마을3단지 319동앞 삼거리,30,2014-04,044-300-2454,36.5026,127.2754,2023-04-26
402,세종특별자치시청,,세종특별자치시 세종동 114-456,생활방범,2,200,국회세종의사당 서북측 교차로,30,2017-03,044-300-2454,36.5036,127.2847,2023-04-26
403,세종특별자치시청,,세종특별자치시 세종동 841,생활방범,2,200,국회세종의사당 동측 세종교차로,30,2017-03,044-300-2454,36.50045,127.2957,2023-04-26
404,세종특별자치시청,,세종특별자치시 세종동 648-4,생활방범,3,200,무궁화전시장 주차장,30,2019-11,044-300-2454,36.51389,127.288,2023-04-26
405,세종특별자치시청,,세종특별자치시 세종동 653,생활방범,3,200,무궁화전시장 관리동,30,2019-11,044-300-2454,36.51501,127.2892,2023-04-26
406,세종특별자치시청,,세종특별자치시 세종동 644-564,생활방범,3,200,무궁화품종원,30,2019-11,044-300-2454,36.51552,127.2904,2023-04-26
407,세종특별자치시청,세종특별자치시 다솜로 216,세종특별자치시 세종동 1201,생활방범,3,200,중앙공원 도시 전망대 앞,30,2016-05,044-300-2454,36.49305,127.2711,2023-04-26
408,세종특별자치시청,세종특별자치시 다솜로 216,세종특별자치시 세종동 1201,생활방범,3,200,세종호수공원 A코스,30,2016-05,044-300-2454,36.49449,127.2718,2023-04-26
409,세종특별자치시청,세종특별자치시 다솜로 216,세종특별자치시 세종동 1201,생활방범,3,200,세종호수공원 B코스,30,2016-05,044-300-2454,36.49816,127.2776,2023-04-26
410,세종특별자치시청,,세종특별자치시 세종동 855-1,생활방범,2,200,세종리 은행나무역사공원 동측 금강사이도로,30,2017-03,044-300-2454,36.50192,127.2969,2023-04-26
411,세종특별자치시청,,세종특별자치시 세종동 981,생활방범,2,200,세종리 은행나무역사공원 입구남측,30,2017-03,044-300-2454,36.50321,127.2904,2023-04-26
412,세종특별자치시청,세종특별자치시 새내19길 29,세종특별자치시 서창리 272-1,생활방범,2,200,내장천 하상도로 우측,30,2023-10,044-300-2454,36.60704,127.2955,2023-12-01
413,세종특별자치시청,세종특별자치시 새내19길 29,세종특별자치시 서창리 280-2,생활방범,1,200,내장천 하상도로 좌측,30,2023-10,044-300-2454,36.60704,127.2955,2023-12-01
414,세종특별자치시청,,세종특별자치시 침산리 3-1,생활방범,1,200,침산리 지하철포교앞,30,2023-10,044-300-2454,36.60634,127.2941,2023-12-01
415,세종특별자치시청,,세종특별자치시 침산리 289,생활방범,4,200,명동생삼겹살 앞,30,2023-10,044-300-2454,36.60541,127.2921,2023-12-01
416,세종특별자치시청,,세종특별자치시 명리 24,생활방범,1,200,명동초정문옆,30,2023-10,044-300-2454,36.60084,127.3038,2023-12-01
417,세종특별자치시청,,세종특별자치시 서창리 50-5,생활방범,2,200,신안1리 사거리,30,2023-10,044-300-2454,36.61297,127.294,2023-12-01
418,세종특별자치시청,,세종특별자치시 신안리 245-9,생활방범,3,200,조형아파트 옆 조천변길,30,2023-10,044-300-2454,36.63422,127.2911,2023-12-01
419,세종특별자치시청,,세종특별자치시 침산리 76-3,생활방범,3,200,조치원 문화길 13 사거리,30,2023-10,044-300-2454,36.60079,127.2899,2023-12-01
420,세종특별자치시청,,세종특별자치시 죽림리 344,생활방범,3,200,신동아아파트 좌측 사거리,30,2023-10,044-300-2454,36.58907,127.2969,2023-12-01
421,세종특별자치시청,,세종특별자치시 원리 132-3,생활방범,2,200,원리 주택 사이 골목길,30,2023-10,044-300-2454,36.60575,127.2957,2023-12-01
422,세종특별자치시청,,세종특별자치시 보통리 500,생활방범,3,200,마을체육시설 인근,30,2023-10,044-300-2454,36.54348,127.2919,2023-12-01
423,세종특별자치시청,세종특별자치시 수산길 2,세종특별자치시 수산리 414-3,생활방범,3,200,수산리 마을회관 앞,30,2023-10,044-300-2454,36.54288,127.228,2023-12-01
424,세종특별자치시청,,세종특별자치시 명학리 664,생활방범,3,200,명학1리길 첫번째 삼거리,30,2023-10,044-300-2454,36.53588,127.3426,2023-12-01
425,세종특별자치시청,,세종특별자치시 명학리 656,생활방범,3,200,태산로 표지판 전주 앞,30,2023-10,044-300-2454,36.52365,127.352,2023-12-01
426,세종특별자치시청,,세종특별자치시 응암리 227-8,생활방범,3,200,응암2리 마을회관 앞,30,2023-10,044-300-2454,36.5536,127.3404,2023-12-01
427,세종특별자치시청,,세종특별자치시 예양리 700-2,생활방범,4,200,수왕쇼파공장 앞,30,2023-10,044-300-2454,36.57648,127.3101,2023-12-01
428,세종특별자치시청,세종특별자치시 부강외천로 40-5,세종특별자치시 부강리 538-5,생활방범,1,200,부강리 로터리(1차선/부강),30,2023-10,044-300-2454,36.52779,127.3729,2023-12-01
429,세종특별자치시청,,세종특별자치시 노호리 95-1,생활방범,3,200,노호등곡로 노호교 앞,30,2023-10,044-300-2454,36.49491,127.4056,2023-12-01
430,세종특별자치시청,세종특별자치시 조치원읍 새주막1길6,세종특별자치시 조치원읍 서창리 43-4,생활방범,2,200,새주막1길 양방향,30,2018-09,044-300-2454,36.61203,127.2964,2023-04-26
431,세종특별자치시청,세종특별자치시 조치원읍 침산리 침산2길5-2,세종특별자치시 조치원읍 침산리 166-101,생활방범,3,200,침산2길 양방향,30,2019-07,044-300-2454,36.60012,127.2945,2023-04-26
432,세종특별자치시청,,세종특별자치시 조치원읍 침산리 166-217,생활방범,3,200,침산2길 양방향,30,2019-07,044-300-2454,36.60005,127.2945,2023-04-26
433,세종특별자치시청,,세종특별자치시 조치원읍 침산리 166-234,생활방범,1,200,충현로,30,2019-07,044-300-2454,36.59946,127.295,2023-04-26
434,세종특별자치시청,,세종특별자치시 조치원읍 침산리 161-234,생활방범,3,200,충현로 양방향,30,2019-07,044-300-2454,36.59946,127.2949,2023-04-26
435,세종특별자치시청,,세종특별자치시 조치원읍 침산리 148-17,생활방범,1,200,침산6길,30,2019-07,044-300-2454,36.60044,127.2935,2023-04-26
436,세종특별자치시청,,세종특별자치시 조치원읍 침산리 146-1,생활방범,2,200,침산3길 양방향,30,2019-07,044-300-2454,36.60091,127.2943,2023-04-26
437,세종특별자치시청,,세종특별자치시 조치원읍 침산리 130-65,생활방범,3,200,침산5길 양방향,30,2019-07,044-300-2454,36.60195,127.2943,2023-04-26
438,세종특별자치시청,,세종특별자치시 조치원읍 죽림리 10-7,생활방범,3,200,충현로 양방향,30,2019-07,044-300-2454,36.5934,127.2982,2023-04-26
439,세종특별자치시청,,세종특별자치시 조치원읍 남리 428,생활방범,3,200,번영1길 양방향,30,2019-07,044-300-2454,36.59553,127.3003,2023-04-26
440,세종특별자치시청,,세종특별자치시 조치원읍 신흥리 26-6,생활방범,3,200,큰샘2길 양방향,30,2022-01,044-300-2454,36.5976,127.2921,2023-04-26
441,세종특별자치시청,,세종특별자치시 조치원읍 평리 23-1,생활방범,3,200,문화로 양방향,30,2016-01,044-300-2454,36.60423,127.3008,2023-04-26
442,세종특별자치시청,,세종특별자치시 조치원읍 남리 103-55,생활방범,3,200,으뜸길 양방향,30,2022-08,044-300-2454,36.5929,127.3011,2023-04-26
443,세종특별자치시청,,세종특별자치시조치원읍 남리 1,생활방범,3,200,새내6길 양방향,30,2022-09,044-300-2454,36.59898,127.3047,2023-04-26
444,세종특별자치시청,,세종특별자치시 연서면 연기리 3-33,생활방범,2,200,당산말길 양방향,30,2012-12,044-300-2454,36.54698,127.2797,2023-04-26
445,세종특별자치시청,세종특별자치시 연기면 연기리 서부길12,세종특별자치시 연기면 연기리 425-8,생활방범,1,200,서부길,30,2012-12,044-300-2454,36.54528,127.2766,2023-04-26
446,세종특별자치시청,세종특별자치시 연기면 연기리 당산로 168-20,세종특별자치시 연기면 연기리 1-78,생활방범,2,200,당산로 양방향,30,2013-11,044-300-2454,36.54817,127.2793,2023-04-26
447,세종특별자치시청,세종특별자치시 연기면 잣띠길 24,세종특별자치시 연기면 보통리 340-1,생활방범,2,200,"대명연릭입구, 잦띠길",30,2014-06,044-300-2454,36.55026,127.2798,2023-04-26
448,세종특별자치시청,,세종특별자치시 연기면 연기리 49,생활방범,3,200,"교촌3길,교촌길 양방향",30,2015-08,044-300-2454,36.54223,127.2801,2023-04-26
449,세종특별자치시청,,세종특별자치시 연기면 연기리 377,생활방범,2,200,당산로 양방향,30,2015-08,044-300-2454,36.54483,127.2778,2023-04-26
450,세종특별자치시청,,세종특별자치시 연기면 보통리 33-12,생활방범,3,200,잣띠길 양방향,30,2015-12,044-300-2454,36.55175,127.2828,2023-04-26
451,세종특별자치시청,,세종특별자치시 연기면 보통리 390-5,생활방범,2,200,공단로 양방향,30,2016-12,044-300-2454,36.55506,127.2749,2023-04-26
452,세종특별자치시청,,세종특별자치시 연기면 보통리 384-6,생활방범,3,200,당산로 양방향,30,2017-06,044-300-2454,36.55439,127.2767,2023-04-26
453,세종특별자치시청,,세종특별자치시 연기면 연기리 458-6,생활방범,3,200,당산로 양방향,30,2017-06,044-300-2454,36.54846,127.2785,2023-04-26
454,세종특별자치시청,,세종특별자치시 연기면 연기리 357-1,생활방범,3,200,"당산말길, 연기길",30,2017-06,044-300-2454,36.54518,127.2797,2023-04-26
455,세종특별자치시청,,세종특별자치시 연기면 눌왕리 131-1,생활방범,3,200,수왕로 양방향,30,2022-08,044-300-2454,36.5449,127.2585,2023-04-26
456,세종특별자치시청,세종특별자치시 연기면 보통1길 131,세종특별자치시 연기면 보통리 131-1,생활방범,3,200,보통1길 양방향,30,2022-09,044-300-2454,36.54197,127.2897,2023-04-26
457,세종특별자치시청,세종특별자치시 연서면 월하2길 21,세종특별자치시 연서면 월하리 646-19,생활방범,3,200,월하2길 양방향,30,2015-08,044-300-2454,36.5786,127.2917,2023-04-26
458,세종특별자치시청,,세종특별자치시 연서면 월하리 616-7,생활방범,2,200,월하1길 양뱡향,30,2015-08,044-300-2454,36.57568,127.2912,2023-04-26
459,세종특별자치시청,,세종특별자치시 연서면 봉암리 442-3,생활방범,3,200,"봉암길 양방향, 중뜸길 방향",30,2017-06,044-300-2454,36.55964,127.2871,2023-04-26
460,세종특별자치시청,,세종특별자치시 전의면 동교리 193-1,생활방범,3,200,"운주산로 양방향, 동신길 방향",30,2009-05,044-300-2454,36.6796,127.2071,2023-04-26
461,세종특별자치시청,,세종특별자치시 전의면 동교리 157-26,생활방범,2,200,동신길 양방향,30,2012-12,044-300-2454,36.67999,127.208,2023-04-26
462,세종특별자치시청,,세종특별자치시 전의면 양곡리 330-4,생활방범,4,200,360˚ 방향,30,2015-08,044-300-2454,36.63947,127.1762,2023-04-26
463,세종특별자치시청,,세종특별자치시 전의면 동교리 200-1,생활방범,3,200,왕의물로 양방향,30,2015-08,044-300-2454,36.67981,127.2057,2023-04-26
464,세종특별자치시청,세종특별자치시 전의면 내서길 13,세종특별자치시 전의면 서정리 112-2,생활방범,1,200,내서길,30,2015-08,044-300-2454,36.68796,127.1917,2023-04-26
465,세종특별자치시청,세종특별자치시 전의면 동교산수골길 34,세종특별자치시 전의면 동교리 6-37,생활방범,3,200,동교산수골길 양방향,30,2019-07,044-300-2454,36.68284,127.2064,2023-04-26
466,세종특별자치시청,,세종특별자치시 소정면 대곡리 457-5,생활방범,3,200,"소정구길 양방향, 맹골1길 방향",30,2009-05,044-300-2454,36.72637,127.1615,2023-04-26
467,세종특별자치시청,,세종특별자치시 금남면 용담리 195-2,생활방범,1,200,용담1리 마을입구삼거리,30,2014-06,044-300-2454,36.42508,127.2825,2023-04-26
468,세종특별자치시청,세종특별자치시 금남면 금강변길 1249,세종특별자치시 금남면 부용리 42,생활방범,3,200,강산매운탕앞,30,2015-08,044-300-2454,36.51245,127.3584,2023-04-26
469,세종특별자치시청,,세종특별자치시 금남면 영대리 322-1,생활방범,3,200,영대리 삼거리,30,2015-08,044-300-2454,36.46445,127.3381,2023-04-26
470,세종특별자치시청,,세종특별자치시 금남면 성덕리 386-3,생활방범,3,200,성덕1리 마을입구삼거리,30,2015-08,044-300-2454,36.46085,127.2663,2023-04-26
471,세종특별자치시청,,세종특별자치시 금남면 봉암리 64-5,생활방범,3,200,봉암리 1번국도교각밑,30,2015-08,044-300-2454,36.42376,127.2779,2023-04-26
472,세종특별자치시청,,세종특별자치시 금남면 국곡리 84-1,생활방범,3,200,국곡리 정자삼거리,30,2015-08,044-300-2454,36.42959,127.2719,2023-04-26
473,세종특별자치시청,,세종특별자치시 금남면 성덕리 79,생활방범,1,200,성덕1리 마을회관진입로,30,2016-07,044-300-2454,36.45808,127.2686,2023-04-26
474,세종특별자치시청,세종특별자치시 금남면 발산1길 52,세종특별자치시 금남면 발산리 26-5,생활방범,3,200,발산리 바림리마을입구,30,2017-06,044-300-2454,36.45608,127.2847,2023-04-26
475,세종특별자치시청,세종특별자치시 금남면 초오개길 6,세종특별자치시 금남면 부용리 506,생활방범,3,200,부용1리 마을입구,30,2017-06,044-300-2454,36.49752,127.3441,2023-04-26
476,세종특별자치시청,세종특별자치시 금남면 안금로 449,세종특별자치시 금남면 두만리 334-1,생활방범,3,200,두만리 한상공구앞 버스정류장,30,2017-06,044-300-2454,36.43434,127.283,2023-04-26
477,세종특별자치시청,,세종특별자치시 금남면 남곡리 78-1,생활방범,3,200,남곡리 마을회관앞 버스정류장,30,2017-06,044-300-2454,36.47021,127.3138,2023-04-26
478,세종특별자치시청,,세종특별자치시 금남면 축산리 343-2,생활방범,3,200,축산리 마을회관앞,30,2017-06,044-300-2454,36.44145,127.3008,2023-04-26
479,세종특별자치시청,,세종특별자치시 금남면 영곡리 34-5,생활방범,3,200,영곡1리 마을회관앞,30,2017-06,044-300-2454,36.45142,127.2639,2023-04-26
480,세종특별자치시청,세종특별자치시 금남면 성덕영곡길 130,세종특별자치시 금남면 성덕리 292,생활방범,3,200,성덕2리 진임로 삼거리,30,2017-06,044-300-2454,36.45584,127.2668,2023-04-26
481,세종특별자치시청,,세종특별자치시 금남면 봉암리 150-19,생활방범,3,200,밀다원입구 버스정류장,30,2017-06,044-300-2454,36.41663,127.277,2023-04-26
482,세종특별자치시청,,세종특별자치시 금남면 박산리 116-1,생활방범,3,200,박산리마을입구 버스정류장,30,2018-09,044-300-2454,36.47727,127.3543,2023-04-26
483,세종특별자치시청,,세종특별자치시 금남면 원봉리 71-1,생활방범,3,200,원봉2리 마을회관앞,30,2018-09,044-300-2454,36.44547,127.2467,2023-04-26
484,세종특별자치시청,,세종특별자치시 금남면 황용리 443-1,생활방범,2,200,황용1리 마을입구,30,2018-09,044-300-2454,36.48133,127.328,2023-04-26
485,세종특별자치시청,,세종특별자치시 금남면 도암리 298-4,생활방범,2,200,도암2리 마을회관앞,30,2018-09,044-300-2454,36.44565,127.2747,2023-04-26
486,세종특별자치시청,,세종특별자치시 금남면 영치리 43-1,생활방범,3,200,불곡삼거리,30,2019-07,044-300-2454,36.45058,127.3081,2023-04-26
487,세종특별자치시청,,세종특별자치시 금남면 대박리 79-1,생활방범,4,200,대박리 마을회관,30,2019-07,044-300-2454,36.47816,127.3444,2023-04-26
488,세종특별자치시청,,세종특별자치시 금남면 황용리 232,생활방범,4,200,황용2리 마을회관앞,30,2019-07,044-300-2454,36.47204,127.3226,2023-04-26
489,세종특별자치시청,세종특별자치시 집현서 2로 8,세종특별자치시  금남면 집현동 785-25,생활방범,3,200,세종하나교회 회전교차로,30,2019-11,044-300-2454,36.49433,127.3252,2023-04-26
