번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
871,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 효자촌길 55,전북특별자치도 무주군 안성면 진도리 20-4,생활방범,1,200,효자촌마을,30,2018-06,063-320-2162,35.872389,127.651923,2021-10-21
872,전북특별자치도 무주군청,전북특별자치도 무주군 부남면 장안리 1681-5,전북특별자치도 무주군 부남면 장안리 1681-5,생활방범,1,200,상대곡마을,30,2018-06,063-320-2162,35.892583,127.592567,2021-10-21
873,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 심곡리 671-6,전북특별자치도 무주군 설천면 심곡리 671-6,생활방범,2,200,배방마을,30,2018-06,063-320-2162,35.911168,127.757583,2021-10-21
874,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 진도리 569-3,전북특별자치도 무주군 안성면 진도리 569-3,생활방범,2,200,오천마을,30,2020-03,063-320-2162,35.863346,127.624251,2021-10-21
875,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 마곡길 28-3,전북특별자치도 무주군 무풍면 금평리 1023-5,생활방범,1,200,마곡마을,30,2017-06,063-320-2162,35.955164,127.885528,2021-10-21
876,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 포내리 831-1,전북특별자치도 무주군 적상면 포내리 831-1,생활방범,2,200,중중리마을,30,2016-01,063-320-2162,35.94888,127.71594,2021-10-21
877,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 초리길 6,전북특별자치도 무주군 적상면 북창리 280-1,생활방범,1,200,초리마을,30,2018-06,063-320-2162,35.981732,127.700774,2021-10-21
878,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 치목길 83,전북특별자치도 무주군 적상면 괴목리 1272-1,생활방범,4,200,치목마을,30,2018-06,063-320-2162,35.931194,127.709503,2021-10-21
879,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 마암길 59,전북특별자치도 무주군 안성면 공진리 692-5,생활방범,2,200,마암마을,30,2017-06,063-320-2162,35.818802,127.641216,2021-10-21
880,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 계당길 56,전북특별자치도 무주군 무풍면 금평리 1253-1,생활방범,2,200,계당마을,30,2017-06,063-320-2162,35.948546,127.886662,2021-10-21
881,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 명천2길 11,전북특별자치도 무주군 안성면 죽천리 417-1,생활방범,2,200,명천마을,30,2017-06,063-320-2162,35.835235,127.674562,2021-10-21
882,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 문암길 82,전북특별자치도 무주군 설천면 기곡리 861-1,생활방범,1,200,문암마을,30,2017-06,063-320-2162,36.008105,127.724683,2021-10-21
883,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 봉산길 46,전북특별자치도 무주군 안성면 공정리 1983-5,생활방범,2,200,봉산마을,30,2017-06,063-320-2162,35.853382,127.67056,2021-10-21
884,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 부평길 17-1,전북특별자치도 무주군 무풍면 금평리 126-4,생활방범,2,200,부평마을,30,2017-06,063-320-2162,35.945287,127.898616,2021-10-21
885,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 부흥길 13,전북특별자치도 무주군 무풍면 덕지리 417-6,생활방범,2,200,부흥마을,30,2017-06,063-320-2162,35.905197,127.858281,2021-10-21
886,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 대덕산로 124,전북특별자치도 무주군 무풍면 덕지리 622-8,생활방범,2,200,북수마을,30,2017-06,063-320-2162,35.913766,127.850172,2021-10-21
887,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 비례길 32-13,전북특별자치도 무주군 설천면 청량리 525-10,생활방범,3,200,비례마을,30,2017-06,063-320-2162,36.019361,127.756071,2021-10-21
888,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 삼방로94,전북특별자치도 무주군 적상면 삼유리 715-7,생활방범,1,200,하비마을,30,2018-06,063-320-2162,35.927809,127.612885,2021-10-21
889,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 삼방로 11,전북특별자치도 무주군 적상면 삼유리 465-11,생활방범,2,200,하유마을,30,2017-06,063-320-2162,35.921264,127.612724,2021-10-21
890,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 상비길 6,전북특별자치도 무주군 적상면 삼유리 579-6,생활방범,1,200,상비마을,30,2019-10,063-320-2162,35.921799,127.613289,2021-10-21
891,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 증산로 200,전북특별자치도 무주군 무풍면 증산리 132-4,생활방범,2,200,사동마을,30,2017-06,063-320-2162,35.94347,127.854798,2021-10-21
892,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 용포리 101-9,전북특별자치도 무주군 무주읍 공정길 7,생활방범,2,200,공정마을,30,2017-06,063-320-2162,35.985916,127.633587,2021-10-21
893,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 괴목로 313,전북특별자치도 무주군 적상면 괴목리 585-2,생활방범,2,200,하조마을,30,2017-06,063-320-2162,35.927663,127.716457,2021-10-21
894,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 신계길 3,전북특별자치도 무주군 설천면 길산리 301-1,생활방범,3,200,상길산마을,30,2017-06,063-320-2162,36.02351,127.742975,2021-10-21
895,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 덕산로 70,전북특별자치도 무주군 안성면 덕산리 1375-5,생활방범,1,200,상산마을,30,2017-06,063-320-2162,35.859707,127.673542,2021-10-21
896,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 원통사로 75-1,전북특별자치도 무주군 안성면 장기리 558,생활방범,3,200,상이목마을,30,2017-06,063-320-2162,35.848975,127.655151,2021-10-21
897,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 장백리 268-5,전북특별자치도 무주군 무주읍 장백리 268-5,생활방범,3,200,상장백마을,30,2017-06,063-320-2162,36.033205,127.711367,2021-10-21
898,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 한수로2길 7-2,전북특별자치도 무주군 무주읍 읍내리 466-9,생활방범,1,200,한국빌라 옆 골목,30,2020-05,063-320-2162,36.011956,127.661894,2022-06-03
899,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 읍내리 115-6,전북특별자치도 무주군 무주읍 읍내리 115-6,생활방범,1,200,산림조합 앞(주차장 ↔ 무주 어울림빌라 방향),30,2016-01,063-320-2162,36.008577,127.667562,2022-06-03
900,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 당산리 1219-6,전북특별자치도 무주군 무주읍 당산리 1219-6,생활방범,2,200,당산강변로 삼거리,30,2016-01,063-320-2162,36.005633,127.665343,2022-06-03
901,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 교동길 6,전북특별자치도 무주군 무주읍 읍내리 276-2,생활방범,1,200,교동주차장 앞 삼거리,30,2018-07,063-320-2162,36.008773,127.663171,2022-06-03
902,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 장기리 165-5,전북특별자치도 무주군 안성면 장기리 165-5,생활방범,1,200,중산교차로,30,2019-05,063-320-2162,35.862452,127.663302,2022-06-03
903,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 사내로 113,전북특별자치도 무주군 적상면 사산리 984-6,생활방범,1,200,사내교차로,30,2017-06,063-320-2162,35.938034,127.670938,2022-06-03
904,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 괴목로 313,전북특별자치도 무주군 적상면 괴목리 585-2,생활방범,1,200,하조사거리,30,2017-06,063-320-2162,35.927663,127.716457,2022-06-03
905,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 여용로 55,전북특별자치도 무주군 적상면 삼가리 1615-10,생활방범,1,200,여원교차로,30,2016-01,063-320-2162,35.925151,127.639247,2022-06-03
906,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 상북길 7,전북특별자치도 무주군 무풍면 현내리 650-47,생활방범,2,200,무풍 시장,30,2015-01,063-320-2162,35.969921,127.848522,2022-06-03
907,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 내도리 산117-3,전북특별자치도 무주군 무주읍 내도리 산117-3,생활방범,1,200,후도마을 진입 삼거리,30,2021-06,063-320-2162,36.027685,127.652373,2022-06-03
908,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 당산리 679,전북특별자치도 무주군 무주읍 당산리 679,생활방범,1,200,보건의료원 뒤 강변로,30,2021-06,063-320-2162,36.007025,127.67135,2022-06-03
909,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 단천로 44-11,전북특별자치도 무주군 무주읍 읍내리 956-3,생활방범,1,200,정미소 골목,30,2021-06,063-320-2162,36.006466,127.65712,2022-06-03
910,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 당산리 364-1,전북특별자치도 무주군 무주읍 당산리 364-1,생활방범,1,200,추모의공원 앞 커브길,30,2021-06,063-320-2162,36.005563,127.680148,2022-06-03
911,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 당산리 1267-2,전북특별자치도 무주군 무주읍 당산리 1267-2,생활방범,1,200,남천식당 앞 교차로,30,2021-06,063-320-2162,36.002758,127.657314,2022-06-03
912,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 시장아랫길 21,전북특별자치도 무주군 안성면 장기리 1511-150,생활방범,2,200,시장마을,30,2017-06,063-320-2162,35.866823,127.652272,2022-06-03
913,전북특별자치도 무주군청,전북특별자치도 무주군 부남면 부남로 138,전북특별자치도 무주군 부남면 장안리 502-9,생활방범,1,200,식암마을,30,2017-06,063-320-2162,35.917105,127.584474,2022-06-03
914,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 공진길 9,전북특별자치도 무주군 안성면 공진리 852-15,생활방범,1,200,공진마을,30,2017-06,063-320-2162,35.829352,127.642483,2022-06-03
915,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 원통사로 207,전북특별자치도 무주군 안성면 죽천리 791-1,생활방범,1,200,신무마을,30,2017-06,063-320-2162,35.840774,127.664975,2022-06-03
916,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 오두재로 660,전북특별자치도 무주군 무풍면 덕지리 1096,생활방범,1,200,안실마을,30,2017-06,063-320-2162,35.920866,127.833241,2022-06-03
917,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 괴목로 590,전북특별자치도 무주군 적상면 포내리 728,생활방범,2,200,하중리마을,30,2016-01,063-320-2162,35.952279,127.715373,2022-06-03
918,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 은산리 373-4,전북특별자치도 무주군 무풍면 은산리 373-4,생활방범,1,200,오산마을,30,2017-06,063-320-2162,35.926688,127.840417,2022-06-03
919,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 소천리 1476-4,전북특별자치도 무주군 설천면 소천리 1476-4,생활방범,1,200,이미리마을,30,2017-06,063-320-2162,36.001203,127.802562,2022-06-03
920,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 양지길 45,전북특별자치도 무주군 설천면 소천리 1165-4,생활방범,2,200,내양지(양지),30,2017-06,063-320-2162,36.006028,127.78774,2022-06-03
921,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 내도리 1148-6,전북특별자치도 무주군 무주읍 내도리 1148-6,생활방범,2,200,무주 내동마을,30,2018-01,063-320-2162,36.047446,127.647765,2022-06-03
922,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 장기리 442-1,전북특별자치도 무주군 안성면 장기리 442-1,생활방범,1,200,평장마을,30,2018-01,063-320-2162,35.847744,127.651276,2022-06-03
923,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 당산강변로 32,전북특별자치도 무주군 무주읍 당산리 1723,생활방범,3,200,외유속마을,30,2019-05,063-320-2162,35.996732,127.646929,2022-06-03
924,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 당산리 1770,전북특별자치도 무주군 무주읍 당산리 1770,생활방범,1,200,안유속마을,30,2021-06,063-320-2162,35.99942,127.701886,2022-06-03
925,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 오산리 769,전북특별자치도 무주군 무주읍 오산리 769,생활방범,1,200,율속마을,30,2019-05,063-320-2162,36.028957,127.672396,2022-06-03
926,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 굴천길 171,전북특별자치도 무주군 무주읍 내도리 904-3,생활방범,1,200,굴천마을,30,2019-05,063-320-2162,36.048545,127.629432,2022-06-03
927,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 용포리 1435-35,전북특별자치도 무주군 무주읍 용포리 1435-35,생활방범,1,200,원용포마을,30,2019-05,063-320-2162,35.990065,127.628804,2022-06-03
928,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 군상리 800,쓰레기단속,1,200,쓰레기불법투기) (경찰서망) 진안읍 군상주공차아파트,30,2017-09,063-430-8026,35.796658,127.426388,2023-12-01
929,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 군상리 350-4,시설물관리,1,200,시설관리) (경찰서망) 진안읍 우화정 공원,30,2015-09,063-430-8026,35.790263,127.427847,2023-12-01
930,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 471-1,시설물관리,1,200,시설관리) 진안읍 역사박물관 (내사양 마을 입구삼거리),30,2017-09,063-430-8026,35.771623,127.418003,2023-12-01
931,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 471-1,시설물관리,1,200,시설관리) 진안읍 역사박물관 (내사양 마을 입구삼거리),30,2017-09,063-430-8026,35.771623,127.418003,2023-12-01
932,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 471-1,시설물관리,1,200,시설관리) 진안읍 역사박물관 (내사양 마을 입구삼거리),30,2017-09,063-430-8026,35.771623,127.418003,2023-12-01
933,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 구룡리 산 158,시설물관리,1,200,시설관리) 진안읍 쓰레기매립장 입구,30,2017-09,063-430-8026,35.778016,127.455929,2023-12-01
934,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 구룡리 산 158,시설물관리,1,200,시설관리) 진안읍 쓰레기매립장 입구,30,2017-09,063-430-8026,35.778016,127.455929,2023-12-01
935,전북특별자치도 진안군,,전북특별자치도 진안진 진안읍 정곡리 278,시설물관리,1,200,시설관리) 진안읍 가축분뇨처리장,30,2017-09,063-430-8026,35.792226,127.4098,2023-12-01
936,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 정곡리 278,시설물관리,1,200,시설관리) 진안읍 가축분뇨처리장,30,2017-09,063-430-8026,35.792226,127.4098,2023-12-01
937,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 127-1,시설물관리,1,200,시설관리) 진안읍 마이산 천황문,30,2017-09,063-430-8026,35.76595,127.414778,2023-12-01
938,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 123-9,시설물관리,1,200,시설관리) 진안읍 가위박물관,30,2018-09,063-430-8026,35.766039,127.415321,2023-12-01
939,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 123-9,시설물관리,1,200,시설관리) 진안읍 가위박물관,30,2018-09,063-430-8026,35.766039,127.415321,2023-12-01
940,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 127-1,시설물관리,1,200,시설관리) 진안읍 마이산 천황문,30,2019-09,063-430-8026,35.76595,127.414778,2023-12-01
941,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 127-1,시설물관리,1,200,시설관리) 진안읍 마이산 천황문,30,2019-09,063-430-8026,35.76595,127.414778,2023-12-01
942,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 127-2,시설물관리,1,200,시설관리) 진안읍 연인읜길 정상,30,2019-09,063-430-8026,35.762856,127.415775,2023-12-01
943,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 127-2,시설물관리,1,200,시설관리) 진안읍 연인읜길 정상,30,2019-09,063-430-8026,36.762856,128.415775,2023-12-01
944,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 산 127-2,시설물관리,1,200,시설관리) 진안읍 연인읜길 정상,30,2019-09,063-430-8026,37.762856,129.415775,2023-12-01
945,전북특별자치도 진안군,,전북특별자치도 진안군 마령면 동촌리 546-5,시설물관리,1,200,주차관리) 마령면 마이산 남부 (매표소 차량통행료),30,2017-09,063-430-8026,35.756862,127.393812,2023-12-01
946,전북특별자치도 진안군,,전북특별자치도 진안군 마령면 동촌리 546-5,시설물관리,1,200,주차관리) 마령면 마이산 남부 (매표소 차량통행료),30,2017-09,063-430-8026,35.756862,127.393812,2023-12-01
947,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 746,시설물관리,1,200,주차관리) 진안읍 마이산 북부 (매표소 차량통행료),30,2017-09,063-430-8026,35.775225,127.418673,2023-12-01
948,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 746,시설물관리,1,200,주차관리) 진안읍 마이산 북부 (매표소 차량통행료),30,2017-09,063-430-8026,35.775225,127.418673,2023-12-01
949,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 746,시설물관리,1,200,주차관리) 진안읍 마이산 북부 (매표소 차량통행료),30,2017-09,063-430-8026,35.775225,127.418673,2023-12-01
950,전북특별자치도 진안군,,전북특별자치도 진안군 안천면 삼락리 424-1,시설물관리,1,200,시설관리) 안천면 삼락정수장,30,2018-09,063-430-8026,35.907644,127.545236,2023-12-01
951,전북특별자치도 진안군,,전북특별자치도 진안군 안천면 삼락리 424-1,시설물관리,1,200,시설관리) 안천면 삼락정수장,30,2018-09,063-430-8026,35.907644,127.545236,2023-12-01
952,전북특별자치도 진안군,,전북특별자치도 진안군 주천면 대불리 13-2,시설물관리,1,200,시설관리) 주천면 대불정수장,30,2018-09,063-430-8026,35.97324,127.395447,2023-12-01
953,전북특별자치도 진안군,,전북특별자치도 진안군 주천면 대불리 13-2,시설물관리,1,200,시설관리) 주천면 대불정수장,30,2018-09,063-430-8026,35.97324,127.395447,2023-12-01
954,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 군상리 839-1,교통정보수집,1,200,차량번호판독)군상교앞,30,2013-09,063-430-8026,35.794523,127.425708,2023-12-01
955,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 군상리 234-2,교통정보수집,2,200,차량번호판독)중앙초등학교앞,30,2013-09,063-430-8026,35.7949,127.435001,2023-12-01
956,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 183-17,교통정보수집,2,200,차량번호판독)진안 IC(입),30,2014-09,063-430-8026,35.771725,127.432905,2023-12-01
957,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 단양리 183-17,교통정보수집,2,200,차량번호판독)진안 IC(출),30,2018-09,063-430-8026,35.774597,127.431122,2023-12-01
958,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 반월리 산217-1,교통정보수집,2,200,차량번호판독)반월리 OK레미콘(진안-마령),30,2014-09,063-430-8026,35.76705,127.433773,2023-12-01
959,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 운산리 766-1,교통정보수집,2,200,차량번호판독)운산리 뿌리공예,30,2013-09,063-430-8026,35.820092,127.447081,2023-12-01
960,전북특별자치도 진안군,,전북특별자치도 진안군 진안읍 죽산리 6-1,교통정보수집,2,200,차량번호판독)오천초등학교앞,30,2016-09,063-430-8026,35.776926,127.493217,2023-12-01
961,전북특별자치도 순창군청,,전북특별자치도 순창군 동계면 어치리 813,재난재해,1,200,제1감시국,30,,063-650-1877,35.47079,127.19015,2022-02-15
962,전북특별자치도 순창군청,,전북특별자치도 순창군 적성면 평남리 234-3,재난재해,1,200,제2감시국,30,,063-650-1877,35.4253,127.2216,2022-02-15
963,전북특별자치도 순창군청,,전북특별자치도 순창군 순창읍 남계리 964-47,재난재해,1,200,양지천,30,,063-650-1877,35.37447,127.14801,2022-02-15
964,전북특별자치도 순창군청,,전북특별자치도 순창군 동계면 구미리 1180-1,재난재해,1,200,구미교,30,,063-650-1877,35.44042,127.20513,2022-02-15
965,전북특별자치도 순창군청,,전북특별자치도 순창군 풍산면 대가리 129-3,재난재해,2,200,360도 전방면,30,,063-650-1874,35.342857,127.186178,2023-01-18
966,전북특별자치도 순창군청,,전북특별자치도 순창군 유등면 오교리 990-104,재난재해,2,200,360도 전방면,30,,063-650-1874,35.368334,127.196102,2023-01-18
967,전북특별자치도 순창군청,,전북특별자치도 순창군 유등면 유촌리 1004-1,재난재해,2,200,360도 전방면,30,,063-650-1874,35.38164,127.194625,2023-01-18
968,전북특별자치도 순창군청,,전북특별자치도 순창군 유등면 무수리 1143-1,재난재해,2,200,360도 전방면,30,,063-650-1874,35.391639,127.205909,2023-01-18
969,전북특별자치도 순창군청,,전북특별자치도 순창군 유등면 무수리 21-7,재난재해,2,200,360도 전방면,30,,063-650-1874,35.393284,127.212349,2023-01-18
970,전북특별자치도 순창군청,,전북특별자치도 순창군 적성면 내월리 214-19,재난재해,2,200,360도 전방면,30,,063-650-1874,35.412656,127.224722,2023-01-18
971,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 상평지길 23,전북특별자치도 무주군 설천면 소천리 888-6,생활방범,4,200,상평지마을,30,2017-06,063-320-2162,36.009551,127.79016,2021-10-21
972,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 서동길 33-2,전북특별자치도 무주군 무풍면 지성리 868,생활방범,2,200,서동마을,30,2017-06,063-320-2162,35.956991,127.853157,2021-10-21
973,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 무설로 160,전북특별자치도 무주군 무주읍 오산리 276-1,생활방범,3,200,오산마을,30,2017-06,063-320-2162,36.014981,127.689277,2021-10-21
974,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 용추길 17,전북특별자치도 무주군 안성면 공정리 1105-1,생활방범,1,200,용추마을,30,2017-06,063-320-2162,35.84487,127.68159,2021-10-21
975,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 갈골길 4,전북특별자치도 무주군 적상면 삼가리1744,생활방범,1,200,갈골마을,30,2018-06,063-320-2162,35.93066,127.647806,2021-10-21
976,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 개안길 20-19,전북특별자치도 무주군 적상면 포내리 1091-91,생활방범,3,200,개안마을,30,2017-06,063-320-2162,35.945817,127.715641,2021-10-21
977,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 개안길 20-19,전북특별자치도 무주군 적상면 포내리 1091-91,생활방범,2,200,옥소마을,30,2017-06,063-320-2162,35.945817,127.715641,2021-10-21
978,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 실미길 66,전북특별자치도 무주군 무풍면 증산리 923-2,생활방범,2,200,원증산마을,30,2017-06,063-320-2162,35.942983,127.844279,2021-10-21
979,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 율오길 13-6,전북특별자치도 무주군 무풍면 지성리 1102,생활방범,3,200,율오마을,30,2017-06,063-320-2162,35.956207,127.870117,2021-10-21
980,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 은고길 32,전북특별자치도 무주군 무풍면 은산리 767-1,생활방범,1,200,은고마을,30,2017-06,063-320-2162,35.933589,127.83224,2021-10-21
981,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 소천리 1476-4,전북특별자치도 무주군 설천면 소천리 1476-4,생활방범,2,200,이남마을,30,2017-06,063-320-2162,36.018532,127.809744,2021-10-21
982,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 방이리 928-2,전북특별자치도 무주군 적상면 방이리 928-2,생활방범,1,200,거문동마을,30,2017-06,063-320-2162,35.951881,127.607549,2021-10-21
983,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 삼방로 234-3,전북특별자치도 무주군 적상면 방이리 1245,생활방범,1,200,고방마을,30,2017-06,063-320-2162,35.938857,127.609452,2021-10-21
984,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 당산리 251,전북특별자치도 무주군 무주읍 당산리 251,생활방범,1,200,자하동마을,30,2017-06,063-320-2162,35.991638,127.689423,2021-10-21
985,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 장내길1,전북특별자치도 무주군 안성면 공정리 1713-6,생활방범,1,200,장내마을,30,2017-06,063-320-2162,35.847926,127.677718,2021-10-21
986,전북특별자치도 무주군청,전북특별자치도 무주군 부남면 장안길 14-3,전북특별자치도 무주군 부남면 장안리 144-5,생활방범,2,200,장안마을,30,2016-01,063-320-2162,35.904226,127.592061,2021-10-21
987,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 장평길 12,전북특별자치도 무주군 설천면 장덕리 434,생활방범,1,200,장평마을,30,2017-06,063-320-2162,35.983697,127.820186,2021-10-21
988,전북특별자치도 무주군청,전북특별자치도 무주군 부남면 장안교동길 6,전북특별자치도 무주군 부남면 장안리 882-17,생활방범,1,200,교동마을,30,2017-06,063-320-2162,35.908599,127.587485,2021-10-21
989,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 장항길 38,전북특별자치도 무주군 안성면 진도리 1520-1,생활방범,2,200,장항마을,30,2017-06,063-320-2162,35.87283,127.600079,2021-10-21
990,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 주고길 81,전북특별자치도 무주군 안성면 공진리 1417-1,생활방범,1,200,주고마을,30,2017-06,063-320-2162,35.820469,127.625484,2021-10-21
991,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 사천리 436-3,전북특별자치도 무주군 적상면 사천리 436-3,생활방범,1,200,구억마을,30,2018-06,063-320-2162,35.949248,127.657008,2021-10-21
992,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 길왕길 10-1,전북특별자치도 무주군 적상면 사천리 691-3,생활방범,2,200,길왕마을,30,2017-06,063-320-2162,35.958383,127.663985,2021-10-21
993,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 중산길 11,전북특별자치도 무주군 안성면 장기리 133,생활방범,1,200,중산마을,30,2017-06,063-320-2162,35.860422,127.666467,2021-10-21
994,전북특별자치도 무주군청,전북특별자치도 무주군 적상면 북창리 687-4,전북특별자치도 무주군 적상면 북창리 687-4,생활방범,1,200,내창마을,30,2017-06,063-320-2162,35.976474,127.691741,2021-10-21
995,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 내도리 422-1,전북특별자치도 무주군 무주읍 내도리 422-1,생활방범,2,200,방죽안마을,30,2017-06,063-320-2162,36.053397,127.654599,2021-10-21
996,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 금척1길 38,전북특별자치도 무주군 무풍면 금평리 1671-1,생활방범,2,200,금평마을,30,2017-06,063-320-2162,35.962787,127.877547,2021-10-21
997,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 지전길 11,전북특별자치도 무주군 설천면 길산리 48-7,생활방범,2,200,지전마을,30,2017-06,063-320-2162,36.027362,127.745411,2021-10-21
998,전북특별자치도 무주군청,전북특별자치도 무주군 안성면 진성로 2393,전북특별자치도 무주군 안성면 진도리 434-15,생활방범,2,200,진원마을,30,2017-06,063-320-2162,35.865931,127.628238,2021-10-21
999,전북특별자치도 무주군청,전북특별자치도 무주군 설천면 진평길 45-5,전북특별자치도 무주군 설천면 청량리 363,생활방범,1,200,진평마을,30,2017-06,063-320-2162,36.009518,127.764792,2021-10-21
1000,전북특별자치도 무주군청,전북특별자치도 무주군 무주읍 차산길 9,전북특별자치도 무주군 무주읍 대차리 52-8,생활방범,2,200,차산마을,30,2017-06,063-320-2162,36.005761,127.640657,2021-10-21
1001,전북특별자치도 무주군청,전북특별자치도 무주군 무풍면 현내리 727-5,전북특별자치도 무주군 무풍면 현내리 727-5,생활방범,2,200,문평마을,30,2019-05,063-320-2162,35.97304,127.843621,2022-06-03
