번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
844,충청북도 옥천군청,충청북도 옥천군 안내면 안내회남로 201,충청북도 옥천군 안내면 용촌리 166-2,생활방범,2,200,,30,2015-04,043-730-3102,36.41293746,127.6250854,2021-10-01
845,충청북도 옥천군청,충청북도 옥천군 안내면 방하목로 467-1,충청북도 옥천군 안내면 방하목리 53-3,생활방범,2,200,,30,2015-04,043-730-3102,36.44359993,127.668598,2021-10-01
846,충청북도 옥천군청,충청북도 옥천군 청성면 거포4길 3,충청북도 옥천군 청성면 거포리 723,생활방범,2,200,,30,2015-04,043-730-3102,36.32719047,127.7282886,2021-10-01
847,충청북도 옥천군청,충청북도 옥천군 청산면 법화갈전길 155,충청북도 옥천군 청산면 법화리 235-5,생활방범,2,200,,30,2015-04,043-730-3102,36.3668334,127.84242,2021-10-01
848,충청북도 옥천군청,,충청북도 옥천군 청산면 만월리 63-1,생활방범,2,200,,30,2015-04,043-730-3102,36.37562384,127.7911798,2021-10-01
849,충청북도 옥천군청,충청북도 옥천군 군북면 이백길 51-2,충청북도 옥천군 군북면 이백리 550-1,생활방범,2,200,,30,2015-04,043-730-3102,36.33143826,127.5307291,2021-10-01
850,충청북도 옥천군청,충청북도 옥천군 옥천읍 성왕로 1439,충청북도 옥천군 옥천읍 교동리 87-2,생활방범,2,200,,30,2018-09,043-730-3102,36.32915631,127.5865682,2021-10-01
851,충청북도 옥천군청,,충청북도 옥천군 동이면 조령리 산61-5,생활방범,3,200,,30,2016-03,043-730-3102,36.28563058,127.6569076,2021-10-01
852,충청북도 옥천군청,충청북도 옥천군 안남면 안남로 747,충청북도 옥천군 안남면 지수리 464-2,생활방범,2,200,,30,2016-03,043-730-3102,36.33773734,127.6814546,2021-10-01
853,충청북도 옥천군청,충청북도 옥천군 안내면 장계1길 1-5,충청북도 옥천군 안내면 장계리 78-12,생활방범,2,200,,30,2016-03,043-730-3102,36.37200929,127.6330934,2021-10-01
854,충청북도 옥천군청,,충청북도 옥천군 안내면 답양리 산39-11,생활방범,2,200,,30,2016-03,043-730-3102,36.39759816,127.6026953,2021-10-01
855,충청북도 옥천군청,충청북도 옥천군 청성면 한두레로 5,충청북도 옥천군 청성면 화성리 295-11,생활방범,3,200,,30,2018-09,043-730-3102,36.34890126,127.7360793,2021-10-01
856,충청북도 옥천군청,충청북도 옥천군 청산면 백운길 28,충청북도 옥천군 청산면 백운리 148,생활방범,2,200,,30,2016-03,043-730-3102,36.34981449,127.7927858,2021-10-01
857,충청북도 옥천군청,,충청북도 옥천군 청산면 예곡리 738-3,생활방범,2,200,,30,2018-09,043-730-3102,36.34835237,127.8135679,2021-10-01
858,충청북도 옥천군청,충청북도 옥천군 이원면 묘목로 118,충청북도 옥천군 이원면 건진리 172-11,생활방범,3,200,,30,2016-03,043-730-3102,36.24745116,127.6204556,2021-10-01
859,충청북도 옥천군청,충청북도 옥천군 이원면 백지길 14,충청북도 옥천군 이원면 백지리 35-9,생활방범,3,200,,30,2016-03,043-730-3102,36.24008839,127.6727598,2021-10-01
860,충청북도 옥천군청,,충청북도 옥천군 군서면 사양리 28-2,생활방범,2,200,,30,2016-03,043-730-3102,36.27829115,127.5083168,2021-10-01
861,충청북도 옥천군청,,충청북도 옥천군 군서면 동평리 551-1,생활방범,3,200,,30,2016-03,043-730-3102,36.27907837,127.5270234,2021-10-01
862,충청북도 옥천군청,충청북도 옥천군 군북면 옥천로 1128,충청북도 옥천군 군북면 이백리 346-57,생활방범,2,200,,30,2016-03,043-730-3102,36.32978772,127.5350384,2021-10-01
863,충청북도 옥천군청,,충청북도 옥천군 군북면 증약리 251-3,생활방범,2,200,,30,2016-03,043-730-3102,36.34646516,127.5246121,2021-10-01
864,충청북도 옥천군청,충청북도 옥천군 동이면 안터1길 36,충청북도 옥천군 동이면 석탄리 944,생활방범,3,200,,30,2017-02,043-730-3102,36.31913257,127.6187064,2021-10-01
865,충청북도 옥천군청,충청북도 옥천군 동이면 적하길 193,충청북도 옥천군 동이면 적하리 334-1,생활방범,2,200,,30,2017-02,043-730-3102,36.27486161,127.6449222,2021-10-01
866,충청북도 옥천군청,충청북도 옥천군 안남면 연주4길 4,충청북도 옥천군 안남면 연주리 412-4,생활방범,2,200,,30,2017-02,043-730-3102,36.35553288,127.6731261,2021-10-01
867,충청북도 옥천군청,충청북도 옥천군 안내면 현리길 79,충청북도 옥천군 안내면 현리 112-9,생활방범,2,200,,30,2017-02,043-730-3102,36.39381832,127.6601692,2021-10-01
868,충청북도 옥천군청,충청북도 옥천군 청성면 남부로 3262,충청북도 옥천군 청성면 능월리 544-1,생활방범,3,200,,30,2017-02,043-730-3102,36.38034343,127.7348145,2021-10-01
869,충청북도 옥천군청,,충청북도 옥천군 청성면 장연리 504-7,생활방범,2,200,,30,2017-02,043-730-3102,36.34303968,127.7514059,2021-10-01
870,충청북도 옥천군청,충청북도 옥천군 청산면 하서리 33,충청북도 옥천군 청산면 하서1길 14,생활방범,3,200,,30,2017-02,043-730-3102,36.3460752,127.7831031,2021-10-01
871,충청북도 옥천군청,,충청북도 옥천군 청산면 인정리 1163,생활방범,3,200,,30,2017-02,043-730-3102,36.33752602,127.7955807,2021-10-01
872,충청북도 옥천군청,,충청북도 옥천군 이원면 이원리 476-5,생활방범,3,200,,30,2017-02,043-730-3102,36.25057962,127.6265383,2021-10-01
873,충청북도 옥천군청,충청북도 옥천군 군북면 옥천로 926,충청북도 옥천군 군북면 증약리 1109-6,생활방범,2,200,,30,2017-02,043-730-3102,36.33681268,127.5156031,2021-10-01
874,충청북도 옥천군청,충청북도 옥천군 군북면 이백6길 128,충청북도 옥천군 군북면 이백리 38,생활방범,2,200,,30,2017-02,043-730-3102,36.32849986,127.5542707,2021-10-01
875,충청북도 옥천군청,충청북도 옥천군 군서면 사정2길 11,충청북도 옥천군 군서면 사정리 311-9,생활방범,3,200,,30,2017-02,043-730-3102,36.26251194,127.5199338,2021-10-01
876,충청북도 옥천군청,,충청북도 옥천군 옥천읍 삼청리 540-1,생활방범,2,200,,30,2017-02,043-730-3102,36.26158754,127.5759949,2021-10-01
877,충청북도 옥천군청,,충청북도 옥천군 옥천읍 삼청리 540-1,생활방범,1,200,,30,2018-09,043-730-3102,36.26158754,127.5759949,2021-10-01
878,충청북도 옥천군청,충청북도 옥천군 옥천읍 삼금로4길 10,충청북도 옥천군 옥천읍 금구리 168,생활방범,2,200,,30,2018-09,043-730-3102,36.3013714,127.5664386,2021-10-01
879,충청북도 옥천군청,,충청북도 옥천군 청성면 묘금리 489-7,생활방범,1,200,,30,2018-09,043-730-3102,36.27804003,127.7304172,2021-10-01
880,충청북도 옥천군청,,충청북도 안내면 동대리 210-2,차량방범,1,200,,30,2017-02,043-730-3531,36.411223,127.672406,2021-10-01
881,충청북도 옥천군청,,충청북도 이원면 원동리 306-8,차량방범,2,200,,30,2017-02,043-730-3531,36.241397,127.66168,2021-10-01
882,충청북도 옥천군청,,충청북도 군서면 상지리 196-7,차량방범,1,200,,30,2017-02,043-730-3531,36.24135,127.512118,2021-10-01
883,충청북도 옥천군청,,충청북도 군북면 증약리 1058-6,차량방범,2,200,,30,2017-02,043-730-3531,36.339739,127.672406,2021-10-01
884,충청북도 옥천군청,,충청북도 옥천읍 삼양리 126-8,차량방범,2,200,,30,2017-02,043-730-3531,36.307834,127.672406,2021-10-01
885,충청북도 옥천군청,충청북도 옥천군 동이면 경부고속도로 249,충청북도 동이면 조령리 621-3,차량방범,1,200,,30,2017-02,043-730-3531,36.278798,127.672406,2021-10-01
886,충청북도 옥천군청,,충청북도 안내면 도율리 458-1,차량방범,1,200,,30,2017-02,043-730-3531,36.409761,127.642378,2021-10-01
887,충청북도 옥천군청,,충청북도 청산면 대성리 490-1,차량방범,2,200,,30,2017-02,043-730-3531,36.381026,127.81442,2021-10-01
888,충청북도 옥천군청,,충청북도 청산면 효목리 576,차량방범,1,200,,30,2017-02,043-730-3531,36.327269,127.81356,2021-10-01
889,충청북도 옥천군청,,충청북도 이원면 개심리 170-6,차량방범,1,200,,30,2017-02,043-730-3531,36.192839,127.672406,2021-10-01
890,충청북도 옥천군청,,충청북도 군서면 사양리 443-1,차량방범,1,200,,30,2017-02,043-730-3531,36.273601,127.672406,2021-10-01
891,충청북도 옥천군청,,충청북도 청성면 묘금리 199-2,차량방범,2,130,,30,2013-01,043-730-3531,36.2762,127.716602,2021-10-01
892,충청북도 옥천군청,,충청북도 이원면 원동리 306-8,차량방범,2,130,,30,2013-01,043-730-3531,36.240086,127.664696,2021-10-01
893,충청북도 옥천군청,,충청북도 군서면 사정리 342-1,차량방범,2,130,,30,2013-01,043-730-3531,36.267766,127.523139,2021-10-01
894,충청북도 옥천군청,,충청북도 군북면 증약리 1057-1,차량방범,2,130,,30,2013-01,043-730-3531,36.339739,127.508255,2021-10-01
895,충청북도 옥천군청,,충청북도 안내면 인포리 283-15,차량방범,1,320,,30,2013-01,043-730-3531,36.376178,127.652354,2021-10-01
896,충청북도 옥천군청,,충청북도 청성면 묘금리 12-3,차량방범,1,320,,30,2019-01,043-730-3531,36.281171,127.730928,2021-10-01
897,충청북도 옥천군청,,충청북도 군북면 증약리 1068-5,차량방범,1,320,,30,2019-01,043-730-3531,36.351018,127.523829,2021-10-01
898,충청북도 옥천군청,충청북도 옥천군 군북면 비야대정로 542,충청북도 군북면 항곡리 153-2,차량방범,1,320,,30,2019-01,043-730-3531,36.373079,127.53399,2021-10-01
899,충청북도 옥천군청,,충청북도 옥천읍 문정리114-2,차량방범,1,320,,30,2019-01,043-730-3531,36.333715,127.524005,2021-10-01
900,충청북도 옥천군청,,충청북도 안내면 현리 산23-9,차량방범,1,320,,30,2019-01,043-730-3531,36.390018,127.653299,2021-10-01
901,충청북도 옥천군청,,충청북도 이원면 이원리 642-1,차량방범,1,320,,30,2019-01,043-730-3531,36.242252,127.634233,2021-10-01
902,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로 96,충청북도 옥천읍 문정리 451-4,차량방범,1,320,,30,2019-01,043-730-3531,36.305453,127.57205,2021-10-01
903,충청북도 옥천군청,,충청북도 동이면 평산리 940-5,차량방범,1,320,,30,2019-01,043-730-3531,36.284428,127.620231,2021-10-01
904,충청북도 옥천군청,,충청북도 동이면 우산리 758,차량방범,1,200,,30,2018-01,043-730-3102,36.276898,127.688116,2021-10-01
905,충청북도 옥천군청,,충청북도 이원면 이원리 503-3,차량방범,1,200,,30,2018-01,043-730-3102,36.246459,127.626434,2021-10-01
906,충청북도 옥천군청,,충청북도 이원면 원동리 525-3,차량방범,1,200,,30,2018-01,043-730-3102,36.252131,127.616218,2021-10-01
907,충청북도 옥천군청,충청북도 옥천군 이원면 묘목로 33,충청북도 이원면 이원리 491-60,차량방범,1,200,,30,2018-01,043-730-3102,36.249609,127.630085,2021-10-01
908,충청북도 옥천군청,,충청북도 군북면 국원리 14-2,차량방범,1,200,,30,2018-01,043-730-3102,36.349469,127.591172,2021-10-01
909,충청북도 옥천군청,,충청북도 안내면 동대리 210-2,차량방범,1,200,,30,2018-01,043-730-3102,36.411223,127.672406,2021-10-01
910,충청북도 옥천군청,,충청북도 청산면 예곡리 738-3,차량방범,1,200,,30,2018-01,043-730-3102,36.348511,127.813266,2021-10-01
911,충청북도 옥천군청,,충청북도 안남면 연주리 54-5,차량방범,1,200,,30,2018-01,043-730-3102,36.359365,127.676352,2021-10-01
912,충청북도 옥천군청,,충청북도 청성면 화성리 295-11,차량방범,1,200,,30,2018-01,043-730-3102,36.348883,127.736096,2021-10-01
913,충청북도 옥천군청,충청북도 옥천군 청성면 남부로 2510,충청북도 청성면 산계리 106-2,차량방범,1,200,,30,2018-01,043-730-3102,36.333785,127.762505,2021-10-01
914,충청북도 옥천군청,,충청북도 청성면 궁촌리 702-1,차량방범,1,200,,30,2018-01,043-730-3102,36.314346,127.758636,2021-10-01
915,충청북도 옥천군청,,충청북도 청성면 양저리 154,차량방범,1,200,,30,2018-01,043-730-3102,36.308657,127.700391,2021-10-01
916,충청북도 옥천군청,,충청북도 청성면 묘금리 489-7,차량방범,1,200,,30,2018-01,043-730-3102,36.27729,127.730432,2021-10-01
917,충청북도 옥천군청,,충청북도 이원면 개심리 656-1,차량방범,1,200,,30,2018-01,043-730-3102,36.205495,127.630689,2021-10-01
918,충청북도 옥천군청,,충청북도 동이면 금암리 산 3-6,차량방범,1,200,,30,2018-01,043-730-3102,36.294905,127.643124,2021-10-01
919,충청북도 옥천군청,,충청북도 옥천읍 삼양리 42-13,차량방범,1,200,,30,2018-01,043-730-3102,36.308058,127.563125,2021-10-01
920,충청북도 옥천군청,,충청북도 옥천읍 삼양리 215-2,차량방범,1,200,,30,2018-01,043-730-3102,36.306491,127.566824,2021-10-01
921,충청북도 옥천군청,,충청북도 옥천읍 금구리 48-10,차량방범,1,200,,30,2018-01,043-730-3102,36.2999,127.57158,2021-10-01
922,충청북도 옥천군청,,충청북도 옥천읍 금구리 42-19,차량방범,1,200,,30,2018-01,043-730-3102,36.298191,127.573803,2021-10-01
923,충청북도 옥천군청,,충청북도 옥천읍 장야리 424-10,차량방범,1,200,,30,2018-01,043-730-3102,36.292965,127.573925,2021-10-01
924,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로 14-14,충청북도 옥천읍 금구리 126-2,차량방범,1,200,,30,2018-01,043-730-3102,36.297493,127.567342,2021-10-01
925,충청북도 옥천군청,,충청북도 옥천읍 문정리 369-1,차량방범,1,200,,30,2018-01,043-730-3102,36.302406,127.576993,2021-10-01
926,충청북도 옥천군청,충청북도 옥천군 옥천읍 성왕로 1439,충청북도 옥천읍 교동리 87-2,차량방범,1,200,,30,2018-01,043-730-3102,36.329135,127.586685,2021-10-01
927,충청북도 옥천군청,충청북도 옥천군 옥천읍 향수3길 26,충청북도 옥천읍 하계리 51,차량방범,1,200,,30,2018-01,043-730-3102,36.314877,127.580698,2021-10-01
928,충청북도 옥천군청,,충청북도 옥천읍 매화리 204-10,차량방범,1,200,,30,2018-01,043-730-3102,36.302985,127.593004,2021-10-01
929,충청북도 옥천군청,,충청북도 군서면 동평리 350-6,차량방범,1,200,,30,2018-01,043-730-3102,36.304638,127.525938,2021-10-01
930,충청북도 옥천군청,,충청북도 군서면 오동리 554-1,차량방범,1,200,,30,2018-01,043-730-3102,36.298446,127.531467,2021-10-01
931,충청북도 옥천군청,,충청북도 군서면 월전리 34-7,차량방범,1,200,,30,2018-01,043-730-3102,36.305487,127.549692,2021-10-01
932,충청북도 옥천군청,,충청북도 동이면 지양리 1153-5,차량방범,1,200,,30,2018-01,043-730-3102,36.293363,127.617904,2021-10-01
933,충청북도 옥천군청,,충청북도 동이면 평산리 1168-3,차량방범,1,200,,30,2018-01,043-730-3102,36.276441,127.62563,2021-10-01
934,충청북도 옥천군청,충청북도 옥천군 동이면 선사로 284,충청북도 동이면 석탄리 459-1,차량방범,1,200,,30,2018-01,043-730-3102,36.308226,127.620247,2021-10-01
935,충청북도 옥천군청,,충청북도 옥천읍 하계리 78-5,차량방범,1,200,,30,2020-01,043-730-3102,36.312745,127.581165,2021-10-01
936,충청북도 옥천군청,,충청북도 이원면 원동리 275-4,차량방범,1,200,,30,2020-01,043-730-3102,36.241522,127.663151,2021-10-01
937,충청북도 옥천군청,,충청북도 옥천읍 삼양리 158-1,교통단속,1,200,,0,2013-02,043-730-3531,36.3049561,127.5693773,2021-10-01
938,충청북도 옥천군청,,충청북도 옥천읍 금구리 1-6,교통단속,1,200,,0,2013-02,043-730-3531,36.3030583,127.5681796,2021-10-01
939,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로 46-1,충청북도 옥천읍 금구리 18-31,교통단속,1,200,,0,2013-02,043-730-3531,36.3011939,127.5646626,2021-10-01
940,충청북도 옥천군청,,충청북도 옥천읍 금구리 133-2,교통단속,1,200,,0,2013-02,043-730-3531,36.2984475,127.5492163,2021-10-01
941,충청북도 옥천군청,충청북도 옥천군 옥천읍 삼금로 34,충청북도 옥천읍 금구리 173-7,교통단속,1,200,,0,2013-02,043-730-3531,36.301545,127.5506678,2021-10-01
942,충청북도 옥천군청,충청북도 옥천군 옥천읍 금장로 22,충청북도 옥천읍 금구리 170-9,교통단속,1,200,,0,2013-02,043-730-3531,36.3018868,127.5586515,2021-10-01
943,충청북도 옥천군청,,충청북도 옥천읍 삼양리 222-118,교통단속,1,200,,0,2013-02,043-730-3531,36.3028176,127.560341,2021-10-01
944,충청북도 옥천군청,,충청북도 옥천읍 삼양리 222-86,교통단속,1,200,,0,2013-02,043-730-3531,36.3037697,127.5599661,2021-10-01
945,충청북도 옥천군청,충청북도 옥천군 옥천읍 삼양로 62,충청북도 옥천읍 삼양리 220-14,교통단속,1,200,,0,2013-02,043-730-3531,36.3048277,127.5584359,2021-10-01
946,충청북도 옥천군청,충청북도 옥천군 옥천읍 삼금로 26,충청북도 옥천읍 금구리 163-12,교통단속,1,200,,0,2015-01,043-730-3531,36.3005689,127.558583,2021-10-01
947,충청북도 옥천군청,충청북도 옥천군 옥천읍 금장로 59-1,충청북도 옥천읍 금구리 30-9,교통단속,1,200,,0,2015-01,043-730-3531,36.3004534,127.5618037,2021-10-01
948,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로1길 18-1,충청북도 옥천읍 금구리 113-1,교통단속,1,200,,0,2017-01,043-730-3531,36.29736,127.56734,2021-10-01
949,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로 126,충청북도 옥천군 옥천읍 삼양리 125,생활방범,2,200,,30,2017-02,043-730-3102,36.307971,127.572126,2021-10-01
950,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로 126,충청북도 옥천군 옥천읍 삼양리 125,생활방범,2,200,,30,2017-02,043-730-3102,36.307971,127.572126,2021-10-01
951,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로2길 16,충청북도 옥천군 옥천읍 금구리 57-2,생활방범,2,200,,30,2015-04,043-730-3102,36.299435,127.569266,2021-10-01
952,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로2길 16,충청북도 옥천군 옥천읍 금구리 57-2,생활방범,2,200,,30,2015-04,043-730-3102,36.299435,127.569266,2021-10-01
953,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로2길 16,충청북도 옥천군 옥천읍 금구리 57-2,생활방범,2,200,,30,2016-03,043-730-3102,36.299435,127.569266,2021-10-01
954,충청북도 옥천군청,충청북도 옥천군 옥천읍 서대공원길 33,충청북도 옥천군 옥천읍 금구리 103-6,생활방범,1,200,,30,2016-03,043-730-3102,36.294905,127.572709,2021-10-01
955,충청북도 옥천군청,충청북도 옥천군 옥천읍 서대공원길 33,충청북도 옥천군 옥천읍 금구리 103-6,생활방범,1,200,,30,2016-03,043-730-3102,36.294905,127.572709,2021-10-01
956,충청북도 옥천군청,충청북도 옥천군 옥천읍 서대공원길 33,충청북도 옥천군 옥천읍 금구리 103-6,생활방범,1,200,,30,2016-03,043-730-3102,36.294905,127.572709,2021-10-01
957,충청북도 옥천군청,충청북도 옥천군 옥천읍 서대공원길 33,충청북도 옥천군 옥천읍 금구리 103-6,생활방범,1,200,,30,2016-03,043-730-3102,36.294905,127.572709,2021-10-01
958,충청북도 옥천군청,충청북도 옥천군 옥천읍 매동로 209,충청북도 옥천군 옥천읍 상계리 14-2,생활방범,1,200,,30,2014-05,043-730-3102,36.318796,127.582703,2021-10-01
959,충청북도 옥천군청,충청북도 옥천군 옥천읍 매동로 209,충청북도 옥천군 옥천읍 상계리 14-2,생활방범,1,200,,30,2014-05,043-730-3102,36.318796,127.582703,2021-10-01
960,충청북도 옥천군청,충청북도 옥천군 옥천읍 매동로 209,충청북도 옥천군 옥천읍 상계리 14-2,생활방범,1,200,,30,2014-05,043-730-3102,36.318796,127.582703,2021-10-01
961,충청북도 옥천군청,충청북도 옥천군 옥천읍 매동로 209,충청북도 옥천군 옥천읍 상계리 14-2,생활방범,1,200,,30,2014-05,043-730-3102,36.318796,127.582703,2021-10-01
962,충청북도 옥천군청,,충청북도 옥천읍 수북리 7-1,재난재해,1,200,,30,2016-10,043-730-3524,36.316828,127.613467,2021-10-01
963,충청북도 옥천군청,충청북도 옥천군 이원면 용방1길 90,충청북도 옥천군 이원면 용방리 1071,재난재해,1,200,,30,2016-10,043-730-3524,36.25724,127.639242,2021-10-01
964,충청북도 옥천군청,,충청북도 옥천군 이원면 원동리 217-2,재난재해,1,200,,30,2016-10,043-730-3524,36.242631,127.669082,2021-10-01
965,충청북도 옥천군청,,충청북도 옥천군 옥천읍 삼양리 228-25,재난재해,1,200,,30,2016-10,043-730-3524,36.303147,127.56694,2021-10-01
966,충청북도 옥천군청,,충청북도 옥천군 옥천읍 금구리 167-3,재난재해,1,200,,30,2016-10,043-730-3524,36.300884,127.566366,2021-10-01
967,충청북도 옥천군청,,충청북도 옥천군 옥천읍 마암리 72-1,재난재해,1,200,,30,2016-10,043-730-3524,36.295614,127.568028,2021-10-01
968,충청북도 옥천군청,,충청북도 옥천군 옥천읍 금구리 146-4,재난재해,1,200,,30,2016-10,043-730-3524,36.299179,127.567568,2021-10-01
969,충청북도 옥천군청,충청북도 옥천군 군서면 장령산로 315-16,충청북도 옥천군 군서면 금산리 718,재난재해,1,200,,30,2016-10,043-730-3524,36.269748,127.540597,2021-10-01
970,충청북도 옥천군청,,충청북도 옥천군 청산면 예곡리 741-1,재난재해,1,200,,30,2016-10,043-730-3524,36.348725,127.814255,2021-10-01
971,충청북도 옥천군청,,충청북도 옥천군 청성면 구음리 715-1,재난재해,1,200,,30,2016-10,043-730-3524,36.32607,127.722975,2021-10-01
972,충청북도 옥천군청,충청북도 옥천군 옥천읍 마암로 71,충청북도 옥천군 옥천읍 마암리 157,생활방범,3,200,,30,2022-04,043-730-3102,36.292446,127.56037,2022-06-08
973,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로11길 2,충청북도 옥천군 옥천읍 삼양리 222-274,생활방범,3,0,,30,2022-04,043-730-3102,36.303125,127.57041,2022-06-08
974,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로 146,충청북도 옥천군 옥천읍 문정리 257-2,생활방범,3,200,,30,2022-04,043-730-3102,36.30902,127.57472,2022-06-08
975,충청북도 옥천군청,충청북도 옥천군 옥천읍 문정1길 11,충청북도 옥천군 옥천읍 문정리 451-10,생활방범,2,200,,30,2022-04,043-730-3102,36.304769,127.57335,2022-06-08
976,충청북도 옥천군청,충청북도 옥천군 옥천읍 동부로 74,충청북도 옥천군 옥천읍 문정리 328-6,생활방범,3,200,,30,2022-04,043-730-3102,36.303552,127.58015,2022-06-08
977,충청북도 옥천군청,충청북도 옥천군 옥천읍 동부로 295,충청북도 옥천군 옥천읍 서대리 144-2,생활방범,4,200,,30,2022-04,043-730-3102,36.285803,127.58581,2022-06-08
978,충청북도 옥천군청,충청북도 옥천군 옥천읍 중앙로 131,충청북도 옥천군 옥천읍 삼양리 125,생활방범,3,200,,30,2022-04,043-730-3102,36.307642,127.5716,2022-06-08
979,충청북도 옥천군청,충청북도 옥천군 옥천읍 양수로 80-5(수정아파트),충청북도 옥천군 옥천읍 양수리 141 수정아파트,생활방범,3,200,,30,2022-04,043-730-3102,36.29808,127.55805,2022-06-08
980,충청북도 옥천군청,"충청북도 옥천군 옥천읍 성왕로 1277, 음식점",충청북도 옥천군 옥천읍 죽향리 138-2 음식점,생활방범,2,200,,30,2022-04,043-730-3102,36.317002,127.57805,2022-06-08
981,충청북도 옥천군청,충청북도 옥천군 옥천읍 마암로 71,충청북도 옥천군 옥천읍 마암리 157,생활방범,2,0,,30,2022-04,043-730-3102,36.30011,127.56826,2022-06-08
982,충청북도 단양군청,충청북도 단양군 매포읍 가평리 181-2,충청북도 단양군 매포읍 가평리 181-2,차량방범,1,700,가평초등학교 정문,30,2020-05,043-420-3582,37.0730169,128.2825925,2022-06-14
983,충청북도 단양군청,충청북도 단양군 매포읍 가평리 181-2,충청북도 단양군 매포읍 가평리 181-2,어린이보호,1,700,가평초등학교 정문,30,2020-05,043-420-3582,37.0730169,128.2825925,2022-06-14
984,충청북도 단양군청,충청북도 단양군 영춘면 별방리 540,충청북도 단양군 영춘면 별방리 540,차량방범,1,700,별방초등학교 정문,30,2020-05,043-420-3582,37.09640154,128.4159704,2022-06-14
985,충청북도 단양군청,충청북도 단양군 영춘면 별방리 540,충청북도 단양군 영춘면 별방리 540,어린이보호,1,200,별방초등학교 정문,30,2020-05,043-420-3582,37.09640154,128.4159704,2022-06-14
986,충청북도 단양군청,충청북도 단양군 어상천면 임현리 456-1,충청북도 단양군 어상천면 임현리 456-1,차량방범,1,700,어상천초등학교정문,30,2020-05,043-420-3582,37.10277047,128.3578322,2022-06-14
987,충청북도 단양군청,충청북도 단양군 어상천면 임현리 456-1,충청북도 단양군 어상천면 임현리 456-1,어린이보호,1,200,어상천초등학교정문,30,2020-05,043-420-3582,37.10277047,128.3578322,2022-06-14
988,충청북도 단양군청,충청북도 단양군 적성면 대가리 182-2,충청북도 단양군 적성면 대가리 182-2,차량방범,1,200,대가초등학교 정문,30,2022-03,043-420-3582,37.03251581,128.2638648,2022-06-14
989,충청북도 단양군청,충청북도 단양군 적성면 대가리 182-2,충청북도 단양군 적성면 대가리 182-2,어린이보호,1,200,대가초등학교 정문,30,2022-03,043-420-3582,37.03251581,128.2638648,2022-06-14
990,충청북도 단양군청,충청북도 단양군 가곡면 사평리 428-3,충청북도 단양군 가곡면 사평리 428-3,차량방범,1,200,가곡초등학교 정문,30,2012-04,043-420-3582,37.02822244,128.384739,2022-06-14
991,충청북도 단양군청,충청북도 단양군 가곡면 사평리 428-3,충청북도 단양군 가곡면 사평리 428-3,어린이보호,1,200,가곡초등학교 정문,30,2012-04,043-420-3582,37.02822244,128.384739,2022-06-14
992,충청북도 단양군청,충청북도 단양군 단성면 가산리 616-4,충청북도 단양군 단성면 가산리 616-4,차량방범,1,200,단천초 가산분교 정문,30,2012-04,043-420-3582,36.89231609,128.305044,2022-06-14
993,충청북도 단양군청,충청북도 단양군 단성면 가산리 616-4,충청북도 단양군 단성면 가산리 616-4,어린이보호,1,200,단천초 가산분교 정문,30,2019-04,043-420-3582,36.89231609,128.305044,2022-06-14
994,충청북도 단양군청,충청북도 단양군 가곡면 보발리 715-1,충청북도 단양군 가곡면 보발리 715-1,차량방범,1,200,보발분교 정문,30,2022-03,043-420-3582,37.02967829,128.448222,2022-06-14
995,충청북도 단양군청,충청북도 단양군 가곡면 보발리 715-1,충청북도 단양군 가곡면 보발리 715-1,어린이보호,1,200,보발분교 정문,30,2022-03,043-420-3582,37.02967829,128.448222,2022-06-14
996,충청북도 단양군청,충청북도 단양군 가곡면 대대리 220-1,충청북도 단양군 가곡면 대대리 220-1,어린이보호,1,200,대곡분교 정문,30,2022-03,043-420-3582,36.99800358,128.4268534,2022-06-14
997,충청북도 단양군청,충청북도 단양군 가곡면 대대리 220-1,충청북도 단양군 가곡면 대대리 220-1,어린이보호,1,200,대곡분교 정문,30,2022-03,043-420-3582,36.99800358,128.4268534,2022-06-14
998,충청북도 단양군청,충청북도 단양군 대강면 장정리 23-1,충청북도 단양군 대강면 장정리 23-1,어린이보호,1,200,장정분교 1,30,2013-05,043-420-3582,36.84600566,128.395257,2022-06-14
999,충청북도 단양군청,충청북도 단양군 대강면 장정리 23-1,충청북도 단양군 대강면 장정리 23-1,어린이보호,2,200,장정분교 1,30,2021-05,043-420-3582,36.84600566,128.395257,2022-06-14
