번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
136,제주특별자치도,제주특별자치도 제주시 조천읍 선흘동1길 39,제주특별자치도 제주시 조천읍 선흘리 4199,생활방범,4,,선흘분교정문삼거리,30.0,,064-728-2101,33.51424,126.704737,2021-01-06
137,제주특별자치도,제주특별자치도 제주시 남광로 28,제주특별자치도 제주시 이도이동 1972-7,생활방범,5,,남광초 남측 산지6교 옆,30.0,,064-728-2101,33.492915,126.540603,2021-01-06
138,제주특별자치도,제주특별자치도 제주시 구좌읍 김녕로 125,제주특별자치도 제주시 구좌읍 김녕리 2121,생활방범,5,,동부보건소 입구사거리,30.0,,064-728-2101,33.554938,126.751386,2021-01-06
139,제주특별자치도,제주특별자치도 제주시 연무정길 60,제주특별자치도 제주시 건입동 1105-38,어린이보호,4,,제주동초 후문,30.0,,064-728-2101,33.514637,126.533272,2021-01-06
140,제주특별자치도,제주특별자치도 제주시 노형로 379,제주특별자치도 제주시 노형동 2617-3,어린이보호,3,,노형초 정문,30.0,,064-728-2101,33.484062,126.476177,2021-01-06
141,제주특별자치도,제주특별자치도 제주시 수덕3길 32,제주특별자치도 제주시 노형동 2617-3,어린이보호,4,,노형초 후문,30.0,,064-728-2101,33.484736,126.475372,2021-01-06
142,제주특별자치도,제주특별자치도 제주시 관덕로7길 13,제주특별자치도 제주시 삼도이동 17-3,어린이보호,4,,제주북초 정문,30.0,,064-728-2101,33.514677,126.523004,2021-01-06
143,제주특별자치도,제주특별자치도 제주시 무근성7길 39,제주특별자치도 제주시 삼도이동 1222-2,어린이보호,3,,제주북초 후문,30.0,,064-728-2101,33.515349,126.521742,2021-01-06
144,제주특별자치도,제주특별자치도 제주시 월대2길 8,제주특별자치도 제주시 외도이동 251-1,어린이보호,3,,외도초 정문,30.0,,064-728-2101,33.493046,126.433761,2021-01-06
145,제주특별자치도,제주특별자치도 제주시 월대4길 11,제주특별자치도 제주시 외도이동 235-1,어린이보호,4,,외도초 후문,30.0,,064-728-2101,33.492987,126.434943,2021-01-06
146,제주특별자치도,제주특별자치도 제주시 태성로2길 27,제주특별자치도 제주시 일도이동 115-7,어린이보호,5,,동광초 서측,30.0,,064-728-2101,33.50077,126.547252,2021-01-06
147,제주특별자치도,제주특별자치도 제주시 도남로8길 21,제주특별자치도 제주시 도남동 845-1,어린이보호,4,,도남초 정문,30.0,,064-728-2101,33.493549,126.526385,2021-01-06
148,제주특별자치도,제주특별자치도 제주시 도남로10길 24,제주특별자치도 제주시 도남동 848-23,어린이보호,5,,도남초 후문,30.0,,064-728-2101,33.494365,126.525499,2021-01-06
149,제주특별자치도,제주특별자치도 제주시 서광로11길 21,제주특별자치도 제주시 삼도일동 585-1,어린이보호,5,,제주중앙초 정문,30.0,,064-728-2101,33.502081,126.516457,2021-01-06
150,제주특별자치도,제주특별자치도 제주시 서광로9길 40-1,제주특별자치도 제주시 삼도일동 585,어린이보호,4,,제주중앙초 후문,30.0,,064-728-2101,33.503171,126.514844,2021-01-06
151,제주특별자치도,제주특별자치도 제주시 지석14길 13,제주특별자치도 제주시 삼양이동 2196-1,어린이보호,4,,삼양초 정문,30.0,,064-728-2101,33.520005,126.585431,2021-01-06
152,제주특별자치도,제주특별자치도 제주시 성신로 36,제주특별자치도 제주시 연동 2335-2,어린이보호,4,,신광초 정문,30.0,,064-728-2101,33.492611,126.484531,2021-01-06
153,제주특별자치도,제주특별자치도 제주시 도령로7길 20,제주특별자치도 제주시 연동 2335-2,어린이보호,5,,신광초 후문,30.0,,064-728-2101,33.490896,126.484141,2021-01-06
154,제주특별자치도,제주특별자치도 제주시 선덕로4길 35,제주특별자치도 제주시 연동 336,어린이보호,4,,신제주초 운동장 동측,30.0,,064-728-2101,33.482245,126.498391,2021-01-06
155,제주특별자치도,제주특별자치도 제주시 신대로21길 8,제주특별자치도 제주시 연동 336,어린이보호,4,,신제주초 운동장 서측,30.0,,064-728-2101,33.482307,126.4971,2021-01-06
156,제주특별자치도,제주특별자치도 제주시 용담로 70,제주특별자치도 제주시 용담이동 603-102,어린이보호,4,,제주서초 정문,30.0,,064-728-2101,33.512525,126.510444,2021-01-06
157,제주특별자치도,제주특별자치도 제주시 용담로 84-12,제주특별자치도 제주시 용담이동 603-3,어린이보호,4,,제주서초 후문,30.0,,064-728-2101,33.51148,126.51124,2021-01-06
158,제주특별자치도,제주특별자치도 제주시 한경면 두신로 80,제주특별자치도 제주시 한경면 신창리 1481,어린이보호,4,,한경면사무소 남측,30.0,,064-728-2101,33.350011,126.183115,2021-01-06
159,제주특별자치도,제주특별자치도 제주시 한림읍 한림로 615,제주특별자치도 제주시 한림읍 한림리 1379-11,어린이보호,3,,한림초 정문,30.0,,064-728-2101,33.41173,126.260203,2021-01-06
160,제주특별자치도,제주특별자치도 제주시 한림읍 한림로4길 15,제주특별자치도 제주시 한림읍 한림리 1383,어린이보호,4,,한림초 후문,30.0,,064-728-2101,33.411338,126.261879,2021-01-06
161,제주특별자치도,제주특별자치도 제주시 도리로 131,제주특별자치도 제주시 도두일동 2428-1,어린이보호,4,,도리초 정문 동측 사거리1,30.0,,064-728-2101,33.501585,126.466243,2021-01-06
162,제주특별자치도,제주특별자치도 제주시 도공로 53,제주특별자치도 제주시 도두일동 2612-43,어린이보호,4,,도리초 정문 동측 사거리2,30.0,,064-728-2101,33.501492,126.466451,2021-01-06
163,제주특별자치도,제주특별자치도 제주시 애월읍 광성로 284,제주특별자치도 제주시 애월읍 광령리 4227,어린이보호,3,,광령초 코리아태권도 맞은편,30.0,,064-728-2101,33.460791,126.437433,2021-01-06
164,제주특별자치도,제주특별자치도 제주시 애월읍 애월로 151,제주특별자치도 제주시 애월읍 애월리 549-2,어린이보호,4,,애월초 KT 분기국사,30.0,,064-728-2101,33.463651,126.323483,2021-01-06
165,제주특별자치도,제주특별자치도 제주시 애월읍 애월로 120,제주특별자치도 제주시 애월읍 애월리 1584-5,어린이보호,5,,애월초 아라약국,30.0,,064-728-2101,33.464364,126.320249,2021-01-06
166,제주특별자치도,제주특별자치도 제주시 애월읍 봉성로 72,제주특별자치도 제주시 애월읍 봉성리 3821-3,어린이보호,4,,어도초 농협 맞은편,30.0,,064-728-2101,33.419066,126.312552,2021-01-06
167,제주특별자치도,제주특별자치도 제주시 애월읍 하귀로 45,제주특별자치도 제주시 애월읍 하귀2리 1909-12,어린이보호,4,,하귀초 정문,30.0,,064-728-2101,33.480201,126.402021,2021-01-06
168,제주특별자치도,제주특별자치도 제주시 한림읍 한림로 819,제주특별자치도 제주시 한림읍 대림리 1147-2,어린이보호,3,,수원초 정문,30.0,,064-728-2101,33.425923,126.26962,2021-01-06
169,제주특별자치도,제주특별자치도 제주시 남녕로 55,제주특별자치도 제주시 노형동 1072-1,어린이보호,4,,월랑초 정문 남측 삼거리,30.0,,064-728-2101,33.492202,126.479092,2021-01-06
170,제주특별자치도,제주특별자치도 제주시 월랑북길 37,제주특별자치도 제주시 노형동 1297-1,어린이보호,5,,월랑초 후문 북측 사거리,30.0,,064-728-2101,33.492529,126.477223,2021-01-06
171,제주특별자치도,제주특별자치도 제주시 연화로 49,제주특별자치도 제주시 노형동 754-3,어린이보호,4,,한라초 정문 남측 삼거리,30.0,,064-728-2101,33.47742,126.487142,2021-01-06
172,제주특별자치도,제주특별자치도 제주시 연화로 33,제주특별자치도 제주시 노형동 754-2,어린이보호,5,,한라초 정문 북측 사거리,30.0,,064-728-2101,33.478781,126.487097,2021-01-06
173,제주특별자치도,제주특별자치도 제주시 연화로 39,제주특별자치도 제주시 노형동 754-2,어린이보호,5,,한라초 정문 앞,30.0,,064-728-2101,33.478221,126.487158,2021-01-06
174,제주특별자치도,제주특별자치도 제주시 연사길 43,제주특별자치도 제주시 오라이동 1384-1,어린이보호,4,,오라초 정문 동측 삼거리,30.0,,064-728-2101,33.489028,126.514108,2021-01-06
175,제주특별자치도,제주특별자치도 제주시 연사길 61,제주특별자치도 제주시 오라이동 1373-3,어린이보호,4,,오라초 정문 서측 사거리,30.0,,064-728-2101,33.489186,126.512328,2021-01-06
176,제주특별자치도,제주특별자치도 제주시 남광로 24,제주특별자치도 제주시 이도이동 538-18,어린이보호,4,,남광초 후문 사거리,30.0,,064-728-2101,33.493285,126.53859,2021-01-06
177,제주특별자치도,제주특별자치도 제주시 남성로 153,제주특별자치도 제주시 삼도이동 811-21,어린이보호,5,,제주남초 정문 동측,30.0,,064-728-2101,33.509297,126.521634,2021-01-06
178,제주특별자치도,제주특별자치도 제주시 남성로11길 16-6,제주특별자치도 제주시 용담일동 254-1,어린이보호,4,,한천초 운동장 남측 삼거리,30.0,,064-728-2101,33.506698,126.513199,2021-01-06
179,제주특별자치도,제주특별자치도 제주시 용담로20길 38,제주특별자치도 제주시 용담일동 2583,어린이보호,5,,한천초 정문 북측 사거리,30.0,,064-728-2101,33.507221,126.512199,2021-01-06
180,제주특별자치도,제주특별자치도 제주시 동광로3길 8,제주특별자치도 제주시 이도일동 1294,어린이보호,5,,광양초 정문 동측 사거리,30.0,,064-728-2101,33.50212,126.530565,2021-01-06
181,제주시 교통행정과,,제주특별자치도 제주시 이도이동 1179-24,교통단속,5,0.0,,0.0,,064-728-7352,33.498767,126.530539,2022-09-29
182,제주시 교통행정과,,제주특별자치도 제주시 이도이동 1768-27,교통단속,5,0.0,,0.0,,064-728-7352,33.499138,126.530007,2022-09-29
183,제주시 교통행정과,,제주특별자치도 제주시 노형동 3784-1,교통단속,5,0.0,,0.0,,064-728-7352,33.483785,126.480497,2022-09-29
184,제주시 교통행정과,,제주특별자치도 제주시 오라일동 2441-1,교통단속,5,0.0,,0.0,,064-728-7352,33.499956,126.515138,2022-09-29
185,제주시 교통행정과,,제주특별자치도 제주시 일도이동 457,교통단속,3,0.0,,0.0,,064-728-7352,33.50479,126.542357,2022-09-29
186,제주시 교통행정과,,제주특별자치도 제주시 연동 273-1,교통단속,5,0.0,,0.0,,064-728-7352,33.487862,126.490102,2022-09-29
187,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,3,0.0,,0.0,,064-728-7352,33.506591,126.494403,2022-09-29
188,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,3,0.0,,0.0,,064-728-7352,33.506269,126.493091,2022-09-29
189,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,3,0.0,,0.0,,064-728-7352,33.506692,126.494224,2022-09-29
190,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,3,0.0,,0.0,,064-728-7352,33.506367,126.492973,2022-09-29
191,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,4,0.0,,0.0,,064-728-7352,33.506386,126.49401,2022-09-29
192,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,3,0.0,,0.0,,064-728-7352,33.506031,126.496163,2022-09-29
193,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,3,0.0,,0.0,,064-728-7352,33.504709,126.491711,2022-09-29
194,제주시 교통행정과,,제주특별자치도 제주시 용담2동 2002,교통단속,3,0.0,,0.0,,064-728-7352,33.50395,126.493546,2022-09-29
195,제주시 교통행정과,,제주특별자치도 제주시 용담이동 1462-2,교통단속,6,0.0,,0.0,,064-728-7352,33.50455,126.494717,2022-09-29
196,제주시 교통행정과,,제주특별자치도 제주시 노형동 1294-1,교통단속,6,0.0,,0.0,,064-728-7352,33.488368,126.483449,2022-09-29
197,제주시 교통행정과,,제주특별자치도 제주시 노형동 725-4,교통단속,5,0.0,,0.0,,064-728-7352,33.481918,126.485699,2022-09-29
198,제주시 교통행정과,,제주특별자치도 제주시 노형동 710-1,교통단속,5,0.0,,0.0,,064-728-7352,33.482068,126.483324,2022-09-29
199,제주시 교통행정과,,제주특별자치도 제주시 노형동 2529-3,교통단속,3,0.0,,0.0,,064-728-7352,33.48607,126.47239,2022-09-29
200,제주시 교통행정과,,제주특별자치도 제주시 노형동 2511-4,교통단속,3,0.0,,0.0,,064-728-7352,33.484302,126.470155,2022-09-29
201,제주시 교통행정과,,제주특별자치도 제주시 노형동 1043-5,교통단속,5,0.0,,0.0,,064-728-7352,33.488887,126.476064,2022-09-29
202,제주시 교통행정과,,제주특별자치도 제주시 이도일동 1736-16,교통단속,5,0.0,,0.0,,064-728-7352,33.500775,126.529131,2022-09-29
203,제주시 교통행정과,,제주특별자치도 제주시 이도이동 1776-15,교통단속,5,0.0,,0.0,,064-728-7352,33.50023,126.526848,2022-09-29
204,제주시 교통행정과,,제주특별자치도 제주시 이도이동 1080-8,교통단속,5,0.0,,0.0,,064-728-7352,33.491942,126.536435,2022-09-29
205,제주시 교통행정과,,제주특별자치도 제주시 이도이동 1941-6,교통단속,3,0.0,,0.0,,064-728-7352,33.495997,126.547288,2022-09-29
206,제주시 교통행정과,,제주특별자치도 제주시 이도이동 75-2,교통단속,4,0.0,,0.0,,064-728-7352,33.49444,126.54853,2022-09-29
207,제주시 교통행정과,,제주특별자치도 제주시 일도이동 49-5,교통단속,4,0.0,,0.0,,064-728-7352,33.502133,126.542938,2022-09-29
208,제주시 교통행정과,,제주특별자치도 제주시 이도이동 417-3,교통단속,3,0.0,,0.0,,064-728-7352,33.499374,126.544805,2022-09-29
209,제주시 교통행정과,,제주특별자치도 제주시 연동 272-31,교통단속,5,0.0,,0.0,,064-728-7352,33.488785,126.490851,2022-09-29
210,제주시 교통행정과,,제주특별자치도 제주시 노형동 1065-3,교통단속,3,0.0,,0.0,,064-728-7352,33.487453,126.477788,2022-09-29
211,제주시 교통행정과,,제주특별자치도 제주시 연동 309,교통단속,6,0.0,,0.0,,064-728-7352,33.483605,126.496412,2022-09-29
212,제주시 교통행정과,,제주특별자치도 제주시 아라이동 3003-9,교통단속,5,0.0,,0.0,,064-728-7352,33.492006,126.543193,2022-09-29
213,제주시 교통행정과,,제주특별자치도 제주시 노형동 2733-3,교통단속,4,0.0,,0.0,,064-728-7352,33.491521,126.473212,2022-09-29
214,제주시 교통행정과,,제주특별자치도 제주시 노형동 2736,교통단속,4,0.0,,0.0,,064-728-7352,33.492434,126.472268,2022-09-29
215,제주시 교통행정과,,제주특별자치도 제주시 노형동 2577-4,교통단속,5,0.0,,0.0,,064-728-7352,33.490217,126.474568,2022-09-29
216,제주시 교통행정과,,제주특별자치도 제주시 화북일동 1154-17,교통단속,4,0.0,,0.0,,064-728-7352,33.519165,126.572931,2022-09-29
217,제주시 교통행정과,,제주특별자치도 제주시 삼도일동 568-1,교통단속,3,0.0,,0.0,,064-728-7352,33.498344,126.519814,2022-09-29
218,제주시 교통행정과,,제주특별자치도 제주시 오라일동 2452-6,교통단속,3,0.0,,0.0,,064-728-7352,33.496827,126.519831,2022-09-29
219,제주시 교통행정과,,제주특별자치도 제주시 연동 273-35,교통단속,5,0.0,,0.0,,064-728-7352,33.48685,126.490668,2022-09-29
220,제주시 교통행정과,,제주특별자치도 제주시 한림읍 한림리 1314-11,교통단속,3,0.0,,0.0,,064-728-7352,33.416352,126.265029,2022-09-29
221,제주시 교통행정과,,제주특별자치도 제주시 한림읍 한림리 1073,교통단속,5,0.0,,0.0,,064-728-7352,33.414729,126.264864,2022-09-29
222,제주시 교통행정과,,제주특별자치도 제주시 한림읍 한림리 1365-1,교통단속,3,0.0,,0.0,,064-728-7352,33.414104,126.262978,2022-09-29
223,제주시 교통행정과,,제주특별자치도 제주시 애월읍 애월리 2470-10,교통단속,3,0.0,,0.0,,064-728-7352,33.461161,126.311908,2022-09-29
224,제주시 교통행정과,,제주특별자치도 제주시 애월읍 애월리 2008-4,교통단속,3,0.0,,0.0,,064-728-7352,33.463393,126.313662,2022-09-29
225,제주시 교통행정과,,제주특별자치도 제주시 봉개동 1890-1,교통단속,3,0.0,,0.0,,064-728-7352,33.48911,126.594336,2022-09-29
226,제주시 교통행정과,,제주특별자치도 제주시 노형동 945,교통단속,5,0.0,,0.0,,064-728-7352,33.483883,126.486349,2022-09-29
227,제주시 교통행정과,,제주특별자치도 제주시 한림읍 한림로 617,교통단속,3,0.0,,0.0,,064-728-7352,33.41152,126.260193,2022-09-29
228,제주시 교통행정과,,제주특별자치도 제주시 노형동 1085,교통단속,3,0.0,,0.0,,064-728-7352,33.491954,126.477776,2022-09-29
229,제주시 교통행정과,,제주특별자치도 제주시 신대로 19길,교통단속,5,0.0,,0.0,,064-728-7352,33.483526,126.498503,2022-09-29
230,제주시 교통행정과,,제주특별자치도 제주시 과원북2길 24,교통단속,5,0.0,,0.0,,064-728-7352,33.478895,126.484734,2022-09-29
231,제주시 교통행정과,,제주특별자치도 제주시 삼봉로2길,교통단속,5,0.0,,0.0,,064-728-7352,33.519579,126.585475,2022-09-29
232,제주시 교통행정과,,제주특별자치도 제주시 화북일동 29-6,교통단속,5,0.0,,0.0,,064-728-7352,33.517294,126.576514,2022-09-29
233,제주시 교통행정과,,제주특별자치도 제주시 남성로 11길,교통단속,5,0.0,,0.0,,064-728-7352,33.506468,126.512766,2022-09-29
234,제주시 교통행정과,,제주특별자치도 제주시 삼성로 9길,교통단속,3,0.0,,0.0,,064-728-7352,33.509783,126.529906,2022-09-29
235,제주시 교통행정과,,제주특별자치도 제주시 구좌로 65,교통단속,4,0.0,,0.0,,064-728-7352,33.522142,126.858122,2022-09-29
236,제주시 교통행정과,,제주특별자치도 제주시 김녕로 117,교통단속,3,0.0,,0.0,,064-728-7352,33.554734,126.750524,2022-09-29
237,제주시 교통행정과,,제주특별자치도 제주시 구남로2길 17,교통단속,5,0.0,,0.0,,064-728-7352,33.488077,126.533195,2022-09-29
238,제주시 교통행정과,,제주특별자치도 제주시 외도일동 559-1,교통단속,5,0.0,,0.0,,064-728-7352,33.486979,126.431543,2022-09-29
239,제주시 교통행정과,,제주특별자치도 제주시 우정로 15길 5,교통단속,4,0.0,,0.0,,064-728-7352,33.485968,126.431533,2022-09-29
240,제주시 교통행정과,,제주특별자치도 제주시 일도이동 115-9,교통단속,3,0.0,,0.0,,064-728-7352,33.500715,126.547232,2022-09-29
241,제주시 교통행정과,,제주특별자치도 이도일동 1294,교통단속,4,0.0,,0.0,,064-728-7352,33.50213,126.52892,2022-09-29
242,제주시 교통행정과,,제주특별자치도 노형동 1297-2,교통단속,4,0.0,,0.0,,064-728-7352,33.492435,126.477163,2022-09-29
243,제주시 교통행정과,,제주특별자치도 도평동 872-2,교통단속,3,0.0,,0.0,,064-728-7352,33.480081,126.447103,2022-09-29
244,제주시 교통행정과,,제주특별자치도 애월리 549-2,교통단속,4,0.0,,0.0,,064-728-7352,33.463712,126.323466,2022-09-29
245,제주시 교통행정과,,제주특별자치도 도남동 1049,교통단속,4,0.0,,0.0,,064-728-7352,33.490956,126.51971,2022-09-29
246,제주시 교통행정과,,제주특별자치도 도남동 1049,교통단속,4,0.0,,0.0,,064-728-7352,33.490623,126.520494,2022-09-29
247,제주시 교통행정과,,제주특별자치도 도남동 1049,교통단속,3,0.0,,0.0,,064-728-7352,33.490283,126.519428,2022-09-29
248,제주시 교통행정과,,제주특별자치도 한림리 1115-2,교통단속,5,0.0,,0.0,,064-728-7352,33.412563,126.264936,2022-09-29
249,제주시 교통행정과,,제주특별자치도 외도일동 559-3,교통단속,4,0.0,,0.0,,064-728-7352,33.486472,126.432584,2022-09-29
250,제주시 교통행정과,,제주특별자치도 제주시 연동 262-34,교통단속,3,0.0,,0.0,,064-728-7352,33.485917,126.487966,2022-09-29
251,제주시 교통행정과,,제주특별자치도 제주시 노형동 917-3,교통단속,5,0.0,,0.0,,064-728-7352,33.486016,126.484974,2022-09-29
252,제주시 교통행정과,,제주특별자치도 제주시 아라일동 1803-8,교통단속,7,0.0,,0.0,,064-728-7352,33.469305,126.547228,2022-09-29
253,제주시 교통행정과,,제주특별자치도 제주시 아라일동 6138-3,교통단속,5,0.0,,0.0,,064-728-7352,33.471759,126.545639,2022-09-29
254,제주시 교통행정과,,제주특별자치도 제주시 아라일동 6105-22,교통단속,7,0.0,,0.0,,064-728-7352,33.474456,126.545657,2022-09-29
255,제주시 교통행정과,,제주특별자치도 제주시 이도이동 398-22,교통단속,3,0.0,,0.0,,064-728-7352,33.496231,126.539185,2022-09-29
256,제주시 교통행정과,,제주특별자치도 제주시 연동 353-1,교통단속,4,0.0,,0.0,,064-728-7352,33.485579,126.501572,2022-09-29
257,제주시 교통행정과,,제주특별자치도 제주시 연동 324-1,교통단속,3,0.0,,0.0,,064-728-7352,33.485617,126.499858,2022-09-29
258,제주시 교통행정과,,제주특별자치도 제주시 노형동 937-15,교통단속,3,0.0,,0.0,,064-728-7352,33.483553,126.484856,2022-09-29
259,제주시 교통행정과,,제주특별자치도 제주시 노형동 3810-1,교통단속,5,0.0,,0.0,,064-728-7352,33.480403,126.475499,2022-09-29
260,제주시 교통행정과,,제주특별자치도 제주시 노형동 720-4,교통단속,3,0.0,,0.0,,064-728-7352,33.481171,126.483031,2022-09-29
261,제주시 교통행정과,,제주특별자치도 제주시 노형동 724-1,교통단속,5,0.0,,0.0,,064-728-7352,33.481154,126.484828,2022-09-29
262,제주시 교통행정과,,제주특별자치도 제주시 연동 1397,교통단속,5,0.0,,0.0,,064-728-7352,33.481055,126.487333,2022-09-29
263,제주시 교통행정과,,제주특별자치도 제주시 이도이동 314-4,교통단속,3,0.0,,0.0,,064-728-7352,33.504109,126.536469,2022-09-29
264,제주시 교통행정과,,제주특별자치도 제주시 일도이동 167-8,교통단속,5,0.0,,0.0,,064-728-7352,33.508419,126.533601,2022-09-29
265,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1145-4,교통단속,4,0.0,,0.0,,064-728-7352,33.513081,126.527462,2022-09-29
266,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1477-7,교통단속,3,0.0,,0.0,,064-728-7352,33.513019,126.520853,2022-09-29
267,제주시 교통행정과,,제주특별자치도 제주시 연동 282-13,교통단속,4,0.0,,0.0,,064-728-7352,33.489247,126.492088,2022-09-29
268,제주시 교통행정과,,제주특별자치도 제주시 삼도일동 518-5,교통단속,5,0.0,,0.0,,064-728-7352,33.499956,126.516533,2022-09-29
269,제주시 교통행정과,,제주특별자치도 제주시 연동 260-9,교통단속,4,0.0,,0.0,,064-728-7352,33.491427,126.489051,2022-09-29
270,제주시 교통행정과,,제주특별자치도 제주시 연동 2332-6,교통단속,5,0.0,,0.0,,064-728-7352,33.492393,126.490338,2022-09-29
271,제주시 교통행정과,,제주특별자치도 제주시 연동 271-6,교통단속,5,0.0,,0.0,,064-728-7352,33.489894,126.490147,2022-09-29
272,제주시 교통행정과,,제주특별자치도 제주시 용담일동 2824-7,교통단속,5,0.0,,0.0,,064-728-7352,33.500078,126.512858,2022-09-29
273,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1306-13,교통단속,5,0.0,,0.0,,064-728-7352,33.514845,126.526784,2022-09-29
274,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1476-1,교통단속,3,0.0,,0.0,,064-728-7352,33.514119,126.525983,2022-09-29
275,제주시 교통행정과,,제주특별자치도 ?제주시 도남동 663-16,교통단속,4,0.0,,0.0,,064-728-7352,33.489845,126.526188,2022-09-29
276,제주시 교통행정과,,제주특별자치도 제주시 도남동 694-6,교통단속,3,0.0,,0.0,,064-728-7352,33.489804,126.522852,2022-09-29
277,제주시 교통행정과,,제주특별자치도 제주시 오라일동 2444-10,교통단속,4,0.0,,0.0,,064-728-7352,33.498268,126.51419,2022-09-29
278,제주시 교통행정과,,제주특별자치도 제주시 일도이동 1046-11,교통단속,3,0.0,,0.0,,064-728-7352,33.506441,126.529928,2022-09-29
279,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1276-5,교통단속,5,0.0,,0.0,,064-728-7352,33.515435,126.526851,2022-09-29
280,제주시 교통행정과,,제주특별자치도 제주시 삼도이동 142-3,교통단속,3,0.0,,0.0,,064-728-7352,33.511364,126.522597,2022-09-29
281,제주시 교통행정과,,제주특별자치도 제주시 아라일동 6118-5,교통단속,4,0.0,,0.0,,064-728-7352,33.47626,126.54997,2022-09-29
282,제주시 교통행정과,,제주특별자치도 제주시 아라일동 6122,교통단속,5,0.0,,0.0,,064-728-7352,33.47442,126.549986,2022-09-29
283,제주시 교통행정과,,제주특별자치도 제주시 아라일동 6097-27,교통단속,5,0.0,,0.0,,064-728-7352,33.474403,126.541745,2022-09-29
284,제주시 교통행정과,,제주특별자치도 제주시 애월읍 하귀1리 165-1,교통단속,5,0.0,,0.0,,064-728-7352,33.481593,126.415029,2022-09-29
285,제주시 교통행정과,,제주특별자치도 제주시 조천읍 함덕리 1016-3,교통단속,3,0.0,,0.0,,064-728-7352,33.543258,126.661806,2022-09-29
286,제주시 교통행정과,,제주특별자치도 제주시 조천읍 함덕리 1252-4,교통단속,5,0.0,,0.0,,064-728-7352,33.541958,126.665147,2022-09-29
287,제주시 교통행정과,,제주특별자치도 제주시 조천읍 함덕리 1047,교통단속,4,0.0,,0.0,,064-728-7352,33.543235,126.661833,2022-09-29
288,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1277-14,교통단속,5,0.0,,0.0,,064-728-7352,33.515499,126.524794,2022-09-29
289,제주시 교통행정과,,제주특별자치도 일도일동 1298-14,교통단속,4,0.0,,0.0,,064-728-7352,33.514897,126.524714,2022-09-29
290,제주시 교통행정과,,제주특별자치도 제주시 중앙로 13,교통단속,4,0.0,,0.0,,064-728-7352,33.516814,126.524872,2022-09-29
291,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1189,교통단속,4,0.0,,0.0,,064-728-7352,33.514537,126.528896,2022-09-29
292,제주시 교통행정과,,제주특별자치도 제주시 건입동 1164,교통단속,3,0.0,,0.0,,064-728-7352,33.516054,126.530331,2022-09-29
293,제주시 교통행정과,,제주특별자치도 제주시 중앙로13길 27,교통단속,4,0.0,,0.0,,064-728-7352,33.511472,126.527309,2022-09-29
294,제주시 교통행정과,,제주특별자치도 제주시 일도일동 1104,교통단속,3,0.0,,0.0,,064-728-7352,33.511956,126.528845,2022-09-29
295,제주시 교통행정과,,제주특별자치도 제주시 연동 321-12,교통단속,3,0.0,,0.0,,064-728-7352,33.491684,126.501781,2022-09-29
296,제주시 교통행정과,,제주특별자치도 제주시 오라삼동 2912-5,교통단속,3,0.0,,0.0,,064-728-7352,33.489551,126.501722,2022-09-29
297,제주시 교통행정과,,제주특별자치도 제주시 연동 322-16,교통단속,4,0.0,,0.0,,064-728-7352,33.487542,126.501633,2022-09-29
298,제주시 교통행정과,,제주특별자치도 제주시 연동 353-1,교통단속,3,0.0,,0.0,,064-728-7352,33.485538,126.501579,2022-09-29
299,제주시 교통행정과,,제주특별자치도 ?제주시 연동 324-22,교통단속,3,0.0,,0.0,,064-728-7352,33.484213,126.50152,2022-09-29
300,제주시 교통행정과,,제주특별자치도 제주시 일도이동 358-7,교통단속,5,0.0,,0.0,,064-728-7352,33.507337,126.540435,2022-09-29
301,제주시 교통행정과,,제주특별자치도 제주시 일도이동 356-16,교통단속,3,0.0,,0.0,,064-728-7352,33.508897,126.542262,2022-09-29
302,제주시 교통행정과,,제주특별자치도 제주시 일도이동 365-13,교통단속,3,0.0,,0.0,,064-728-7352,33.505548,126.538299,2022-09-29
303,제주시 교통행정과,,제주특별자치도 제주시 이도이동 1931-1,교통단속,5,0.0,,0.0,,064-728-7352,33.504119,126.536448,2022-09-29
304,제주시 교통행정과,,제주특별자치도 제주시 이도일동 1244-7,교통단속,3,0.0,,0.0,,064-728-7352,33.502774,126.533688,2022-09-29
305,제주시 교통행정과,,제주특별자치도 제주시 이도이동 1174-2,교통단속,5,0.0,,0.0,,064-728-7352,33.50179,126.53153,2022-09-29
